plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,rain.sum,rain.acc.sum,target.sp.,target_other,pasture.disc.setup,height. setup,sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,sp.cover.harvest,total.veg.cover.harvest,biomass.sp.,biomass.total.g,productivity.g.m2.day,consumption.g.m2.day,productivity.total.g.m2.day,consumption.total.g.m2.day
WET_W_3_EX_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,320.25,2426.532344,The.tri,target,5.5,48,50,78,2.5,4.5,20,30,5.78,11.85,-0.039405685,0.126614987,-0.004844961,0.109496124
WET_W_3_OP_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,320.25,2746.777817,The.tri,target,5,59.6,58,90,3.5,4.25,30,40,1.86,8.46,-0.166020672,,-0.114341085,
WET_W_4_EX_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,320.25,2426.532344,The.tri,target,5,57.4,20,60,6,10.25,15,35,11.98,29.43,-0.000645995,0.174418605,0.04618863,0.40374677
WET_W_4_OP_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,320.25,2746.777817,The.tri,target,3.5,73.8,50,65,2.5,3.25,25,35,6.58,16.93,-0.175064599,,-0.35755814,
WET_P_1_EX_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,297.55,2506.674083,Chr.ori,target,1.5,2.1,80,95,2.5,3.5,75,90,40.21,44.21,1.072674419,0.741925065,1.169573643,0.848514212
WET_P_1_OP_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,297.55,2804.219239,Chr.ori,target,2,8.7,75,85,1.5,2.13,75,80,17.24,17.94,0.330749354,,0.321059432,
WET_P_2_EX_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,297.55,2506.674083,Chr.ori,target,2.4,6.8,90,95,5.5,16,67,95,53.4,74.78,1.531007752,1.306524548,2.156976744,1.823320413
WET_P_2_OP_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,297.55,2804.219239,Chr.ori,target,2,5.6,65,80,2.5,3.63,50,75,12.95,18.33,0.224483204,,0.333656331,
WET_P_3_EX_H6,WET_P_3_H6,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H6,1022,-2.367293,34.062509,12/13/2017,03/09/2018,86,297.55,2506.674083,Chr.ori,target,1.5,2.9,70,78,2,10,72,90,117.12,128.63,3.302002584,-0.170542636,3.609173127,-0.581395349
WET_P_3_OP_H6,WET_P_3_H6,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H6,1022,-2.367293,34.062509,12/13/2017,03/09/2018,86,297.55,2804.219239,Chr.ori,target,1.5,2.2,85,90,1.5,2.25,78,85,122.4,146.63,3.47254522,,4.190568475,
WET_P_4_EX_H6,WET_P_4_H6,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H6,1020,-2.36857,34.062586,12/13/2017,03/09/2018,86,297.55,2422.85835,Chr.ori,target,2,3.3,45,75,3.5,20.25,50,95,52.47,100.34,1.500968992,0.936046512,2.756459948,0.790697674
WET_P_4_OP_H6,WET_P_4_H6,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H6,1020,-2.36857,34.062586,12/13/2017,03/09/2018,86,297.55,2720.403506,Chr.ori,target,1.5,4.5,45,70,1.5,4.63,57,80,23.49,75.86,0.564922481,,1.965762274,
DRY_W_1_EX_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,426.87,1773.239888,Cyn.dac,target,2.5,3.3,18,30,2.5,11.25,13,50,6.53,40.12,0.146317829,0.195413437,1.166666667,1.169573643
DRY_W_1_EX2_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,426.87,2200.113237,Cyn.dac,target,2.5,3.3,20,35,3.5,20.25,30,75,47.08,91.58,1.456072351,1.505167959,2.82881137,2.831718346
DRY_W_1_OP_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,426.87,2626.986586,Cyn.dac,target,1,2.1,20,30,0.5,2,2,10,0.48,3.91,-0.049095607,,-0.002906977,
DRY_W_2_EX_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,426.87,1773.239888,Cyn.dac,target,1,2.7,15,30,1.5,11.75,20,48,16.99,38.04,0.484173127,0.347222222,1.067183463,0.92248062
DRY_W_2_EX2_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,426.87,2200.113237,Cyn.dac,target,1,1.6,10,15,2,5.75,10,41,8.75,37.04,0.218023256,0.081072351,1.034883721,0.890180879
DRY_W_2_OP_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,426.87,2626.986586,Cyn.dac,target,1.5,2.3,15,30,1,2.25,8,20,6.24,9.48,0.136950904,,0.144702842,
DRY_W_3_EX_H6,DRY_W_3_H6,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H6,998,-3.295645,34.852435,12/11/2017,03/07/2018,86,426.87,1771.202433,Cyn.dac,target,2.4,2.2,12,30,3,5,10,55,2.64,14.33,-0.011627907,-0.047803618,0.301356589,0.201550388
DRY_W_3_EX2_H6,DRY_W_3_H6,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H6,998,-3.295645,34.852435,12/11/2017,03/07/2018,86,426.87,2198.075782,Cyn.dac,target,2.5,2.1,6,30,2.5,4.13,25,55,12.7,18.59,0.313307494,0.277131783,0.438953488,0.339147287
DRY_W_3_OP_H6,DRY_W_3_H6,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H6,998,-3.295645,34.852435,12/11/2017,03/07/2018,86,426.87,2624.949131,Cyn.dac,target,2,0.9,8,15,3,2,15,40,4.12,8.09,0.036175711,,0.099806202,
DRY_W_4_EX_H6,DRY_W_4_H6,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H6,1000,-3.296013,34.854327,12/11/2017,03/07/2018,86,427.57,2068.657467,Cyn.dac,target,1,6,10,30,1.5,9.38,7,45,6.64,20.74,-0.011627907,0.003552972,0.379198966,-0.249031008
DRY_W_4_EX2_H6,DRY_W_4_H6,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H6,1000,-3.296013,34.854327,12/11/2017,03/07/2018,86,427.57,2496.225633,Cyn.dac,target,,3.6,10,40,1.5,2.13,8,30,5.37,16.52,-0.052648579,-0.0374677,0.242894057,-0.385335917
DRY_W_4_OP_H6,DRY_W_4_H6,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H6,1000,-3.296013,34.854327,12/11/2017,03/07/2018,86,427.57,2923.7938,Cyn.dac,target,1.5,1.5,18,40,2,3.13,15,35,6.53,28.45,-0.015180879,,0.628229974,
DRY_P_1_EX_H6,DRY_P_1_H6,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H6,1009,-3.303212,34.847736,12/10/2017,03/08/2018,88,470.8,1249.544934,Chl.pyc,target,1.5,2.6,20,50,10.5,35.5,0,95,0,93.2,-0.026830808,-0.338068182,2.595959596,1.538510101
DRY_P_1_OP_H6,DRY_P_1_H6,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H6,1009,-3.303212,34.847736,12/10/2017,03/08/2018,88,470.8,1720.349214,Chl.pyc,target,0.6,2,15,35,2,3.88,15,50,10.71,44.46,0.311237374,,1.057449495,
DRY_P_2_EX_H6,DRY_P_2_H6,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H6,1006,-3.408426,34.850244,12/10/2017,03/08/2018,88,470.8,1249.544934,Chl.pyc,target,1.5,0.6,5,22,2.5,17.25,30,68,4.87,48.66,0.122159091,0.087121212,1.472853535,1.033459596
DRY_P_2_OP_H6,DRY_P_2_H6,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H6,1006,-3.408426,34.850244,12/10/2017,03/08/2018,88,470.8,1720.349214,Chl.pyc,target,0.1,0.4,5,25,1.5,1.25,5,30,2.11,15.92,0.035037879,,0.439393939,
DRY_P_3_EX_H6,DRY_P_3_H6,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H6,1001,-3.406316,34.850407,12/10/2017,03/08/2018,88,470.8,1289.563726,Chl.pyc,target,0.5,2.3,7,40,2,7.25,25,70,6.8,38.81,0.183080808,0.071338384,1.15530303,0.558080808
DRY_P_3_OP_H6,DRY_P_3_H6,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H6,1001,-3.406316,34.850407,12/10/2017,03/08/2018,88,470.8,1760.368005,Chl.pyc,target,1,2.4,5,28,1.5,4.5,30,70,4.54,21.13,0.111742424,,0.597222222,
DRY_P_4_EX_H6,DRY_P_4_H6,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H6,1003,-3.406853,34.8516,12/10/2017,03/08/2018,88,470.8,1289.563726,Chl.pyc,target,0.5,2.4,28,50,3,13.38,5,62,1.29,57.71,0.00915404,-0.05239899,1.758522727,0.632260101
DRY_P_4_OP_H6,DRY_P_4_H6,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H6,1003,-3.406853,34.8516,12/10/2017,03/08/2018,88,470.8,1760.368005,Chl.pyc,target,1.5,2.8,20,40,2,3.75,5,45,2.95,37.68,0.06155303,,1.126262626,
SE_1_EX_H6,SE_1_H6,SE,SE_1,,Seronera,SE,W,1,,EX,H6,1023,-2.437747,34.855162,12/15/2017,03/12/2018,87,327.09,2486.029261,Dig.mac,target,3.5,14.4,40,55,17,37,13,98,54.88,110.74,0.922094508,1.36302682,2.577905492,2.464240102
SE_1_EX2_H6,SE_1_H6,SE,SE_1,,Seronera,SE,W,1,,EX2,H6,1023,-2.437747,34.855162,12/15/2017,03/12/2018,87,327.09,2813.121412,Dig.mac,target,3,11,20,40,6.5,30.5,15,60,25.19,96.64,-0.025862069,0.415070243,2.127713921,2.014048531
SE_1_OP_H6,SE_1_H6,SE,SE_1,,Seronera,SE,W,1,,OP,H6,1023,-2.437747,34.855162,12/15/2017,03/12/2018,87,327.09,3140.213563,Dig.mac,target,4,17.4,25,50,4,18.75,10,50,12.19,33.56,-0.440932312,,0.11366539,
SE_2_EX_H6,SE_2_H6,SE,SE_2,,Seronera,SE,W,2,,EX,H6,1025,-2.437766,34.855394,12/15/2017,03/12/2018,87,327.09,2486.029261,Dig.mac,target,3.5,7.3,20,35,6,30.5,20,70,45.16,119.07,1.282247765,0.323754789,3.195083014,0.199553001
SE_2_EX2_H6,SE_2_H6,SE,SE_2,,Seronera,SE,W,2,,EX2,H6,1025,-2.437766,34.855394,12/15/2017,03/12/2018,87,327.09,2813.121412,Dig.mac,target,3.5,12.9,25,35,11,45.5,35,90,48.19,127.92,1.37899106,0.420498084,3.477650064,0.482120051
SE_2_OP_H6,SE_2_H6,SE,SE_2,,Seronera,SE,W,2,,OP,H6,1025,-2.437766,34.855394,12/15/2017,03/12/2018,87,327.09,3140.213563,Dig.mac,target,3,6.6,25,30,6,24.75,15,55,35.02,112.82,0.958492976,,2.995530013,
SE_3_EX_H6,SE_3_H6,SE,SE_3,,Seronera,SE,W,3,,EX,H6,1027,-2.437991,34.855418,12/15/2017,03/12/2018,87,327.09,2486.029261,Dig.mac,target,5,9.4,15,40,9,27.5,15,90,20.01,124.26,0.479246488,-0.334610473,3.520434227,2.282247765
SE_3_EX2_H6,SE_3_H6,SE,SE_3,,Seronera,SE,W,3,,EX2,H6,1027,-2.437991,34.855418,12/15/2017,03/12/2018,87,327.09,2813.121412,Dig.mac,target,3.5,8.3,15,25,4,18.5,15,50,25.4,103.37,0.651340996,-0.162515964,2.853448276,1.615261814
SE_3_OP_H6,SE_3_H6,SE,SE_3,,Seronera,SE,W,3,,OP,H6,1027,-2.437991,34.855418,12/15/2017,03/12/2018,87,327.09,3140.213563,Dig.mac,target,3.5,18.5,30,85,3.5,9.5,20,45,30.49,52.78,0.81385696,,1.238186462,
SE_4_EX_H6,SE_4_H6,SE,SE_4,,Seronera,SE,W,4,,EX,H6,1026,-2.438079,34.854989,12/15/2017,03/12/2018,87,327.09,2486.029261,Dig.mac,target,2.5,9.7,15,45,3.5,27.5,25,70,27.19,65.55,-0.038314176,-0.122605364,0.707535121,-1.783205619
SE_4_EX2_H6,SE_4_H6,SE,SE_4,,Seronera,SE,W,4,,EX2,H6,1026,-2.438079,34.854989,12/15/2017,03/12/2018,87,327.09,2813.121412,Dig.mac,target,3,25.6,25,70,8,46,8,98,9.36,155.96,-0.607598978,-0.691890166,3.594189017,1.103448276
SE_4_OP_H6,SE_4_H6,SE,SE_4,,Seronera,SE,W,4,,OP,H6,1026,-2.438079,34.854989,12/15/2017,03/12/2018,87,327.09,3140.213563,Dig.mac,target,4.5,16.4,40,80,10.5,18.25,35,80,31.03,121.4,0.084291188,,2.490740741,
WET_W_1_EX_H7,WET_W_1_H7,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H7,954,-2.272484,34.023326,03/10/2018,5/22/2018,73,523.94,3265.029281,The.tri,target,4,7.5,35,70,14.5,101.2,35,100,29.64,189.99,-0.597792998,-0.554414003,5.193302892,2.628614916
WET_W_1_OP_H7 ,WET_W_1_H7,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H7,954,-2.272484,34.023326,03/10/2018,5/22/2018,73,523.94,3788.972315,The.tri,target,1.5,7.8,30,65,7,81,40,90,44.21,120.91,-0.043378995,,2.564687976,
WET_W_2_EX_H7,WET_W_2_H7,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H7,953,-2.2783,34.024459,03/10/2018,5/22/2018,73,523.94,3265.029281,The.tri,target,3,24.3,35,80,14,93.8,40,97,94.16,273.63,2.209284627,1.011415525,8.164003044,2.402207002
WET_W_2_OP_H7,WET_W_2_H7,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H7,953,-2.2783,34.024459,03/10/2018,5/22/2018,73,523.94,3788.972315,The.tri,target,4,7,35,70,11,76,20,93,67.58,210.5,1.197869102,,5.761796043,
WET_W_3_EX_H7,WET_W_3_H7,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H7,951,-2.277999,34.027678,03/10/2018,5/22/2018,73,523.94,3270.720852,The.tri,target,2.5,4.5,30,45,13,63.4,0,90,0,182.2,-0.070776256,-0.684550989,6.611111111,-0.061263318
WET_W_3_OP_H7,WET_W_3_H7,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H7,951,-2.277999,34.027678,03/10/2018,5/22/2018,73,523.94,3794.663886,The.tri,target,5,3,30,36,14,81.2,5,85,17.99,183.81,0.613774734,,6.672374429,
WET_W_4_EX_H7,WET_W_4_H7,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H7,950,-2.278837,34.031884,03/10/2018,5/22/2018,73,523.94,3270.720852,The.tri,target,3.5,4.5,30,45,16,80,10,90,21.45,245.66,0.565829528,-0.938736682,8.703576865,1.562404871
WET_W_4_OP_H7,WET_W_4_H7,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H7,950,-2.278837,34.031884,03/10/2018,5/22/2018,73,523.94,3794.663886,The.tri,target,5.5,5,30,40,15,110.6,55,90,46.12,204.6,1.50456621,,7.141171994,
WET_P_1_EX_H7,WET_P_1_H7,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H7,957,-2.350052,34.049976,03/09/2018,5/21/2018,73,505.46,3309.679649,Chr.ori,target,1.5,2.5,70,80,4.5,31.4,92,97,60.1,69.84,1.630898021,0.581430746,1.974885845,0.563165906
WET_P_1_OP_H7,WET_P_1_H7,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H7,957,-2.350052,34.049976,03/09/2018,5/21/2018,73,505.46,3815.140059,Chr.ori,target,2,2.3,59,70,4.5,19,90,95,44.82,55.04,1.049467275,,1.411719939,
WET_P_2_EX_H7,WET_P_2_H7,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H7,959,-2.348488,34.05011,03/09/2018,5/21/2018,73,505.46,3309.679649,Chr.ori,target,2,3.5,43,65,5,66.6,76,96,55.98,83.2,1.637366819,-0.367199391,2.468417047,-0.084094368
WET_P_2_OP_H7,WET_P_2_H7,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H7,959,-2.348488,34.05011,03/09/2018,5/21/2018,73,505.46,3815.140059,Chr.ori,target,2.5,5,50,70,5,45.3,80,95,65.63,85.41,2.00456621,,2.552511416,
WET_P_3_EX_H7,WET_P_3_H7,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H7,1022,-2.367293,34.062509,03/09/2018,5/21/2018,73,505.46,3309.679649,Chr.ori,target,1.5,2.3,82,90,9,60.6,23,98,9.54,146.75,-4.294520548,0.363013699,0.00456621,3.495053272
WET_P_3_OP_H7,WET_P_3_H7,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H7,1022,-2.367293,34.062509,03/09/2018,5/21/2018,73,505.46,3815.140059,Chr.ori,target,1.5,1.3,75,85,4.5,40,0,85,0,54.9,-4.657534247,,-3.490487062,
WET_P_4_EX_H7,WET_P_4_H7,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H7,1020,-2.36857,34.062586,03/09/2018,5/21/2018,73,505.46,3225.863916,Chr.ori,target,1.5,3,75,85,11,61.4,0,98,0,122.5,-0.893835616,0,1.774733638,2.993531202
WET_P_4_OP_H7,WET_P_4_H7,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H7,1020,-2.36857,34.062586,03/09/2018,5/21/2018,73,505.46,3731.324326,Chr.ori,target,2,4.1,52,80,5.5,44.4,0,95,0,43.83,-0.893835616,,-1.218797565,
DRY_W_1_EX_H7,DRY_W_1_H7,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H7,995,-3.299332,34.848458,03/07/2018,5/25/2018,79,338.35,2965.3399,Cyn.dac,target,1.5,3.1,7,25,4,55,25,69,32.09,62.73,1.111462729,0.755274262,2.068213783,-1.311884669
DRY_W_1_EX2_H7,DRY_W_1_H7,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H7,995,-3.299332,34.848458,03/07/2018,5/25/2018,79,338.35,3303.693213,Cyn.dac,target,2.5,3,10,35,13.5,57.6,10,70,23.2,133.4,0.798874824,0.442686357,4.553094233,1.172995781
DRY_W_1_OP_H7,DRY_W_1_H7,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H7,995,-3.299332,34.848458,03/07/2018,5/25/2018,79,338.35,3642.046527,Cyn.dac,target,1.5,2.5,5,15,9,43.4,7,57,10.61,100.04,0.356188467,,3.380098453,
DRY_W_2_EX_H7,DRY_W_2_H7,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H7,980,-3.303268,34.847796,03/07/2018,5/25/2018,79,338.35,2965.3399,Cyn.dac,target,2,1,10,25,10.5,44.4,25,75,37.49,84.15,1.098804501,-0.095288326,2.625527426,0.795007032
DRY_W_2_EX2_H7,DRY_W_2_H7,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H7,980,-3.303268,34.847796,03/07/2018,5/25/2018,79,338.35,3303.693213,Cyn.dac,target,1,2,8,16,4,31.6,45,79,52.13,89.83,1.613572433,0.419479606,2.825246132,0.994725738
DRY_W_2_OP_H7,DRY_W_2_H7,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H7,980,-3.303268,34.847796,03/07/2018,5/25/2018,79,338.35,3642.046527,Cyn.dac,target,1.5,0.6,12,20,3,16.7,45,77,40.2,61.54,1.194092827,,1.830520394,
DRY_W_3_EX_H7,DRY_W_3_H7,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H7,998,-3.295645,34.852435,03/07/2018,5/25/2018,79,338.35,2963.302444,Cyn.dac,target,1,1.3,10,20,2,7.6,5,28,10.22,28.56,0.214486639,-0.181434599,0.7197609,-1.524613221
DRY_W_3_EX2_H7,DRY_W_3_H7,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H7,998,-3.295645,34.852435,03/07/2018,5/25/2018,79,338.35,3301.655758,Cyn.dac,target,2,2.8,10,30,4.5,54.6,10,55,24.59,97.79,0.7197609,0.323839662,3.154008439,0.909634318
DRY_W_3_OP_H7,DRY_W_3_H7,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H7,998,-3.295645,34.852435,03/07/2018,5/25/2018,79,338.35,3640.009072,Cyn.dac,target,1.2,1.9,10,30,6,33.4,15,35,15.38,71.92,0.395921238,,2.244374121,
DRY_W_4_EX_H7,DRY_W_4_H7,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H7,1000,-3.296013,34.854327,03/07/2018,5/25/2018,79,335.52,3259.311708,Cyn.dac,target,0.5,1.8,10,30,2,32,20,66,31.15,62.05,0.865682138,0.618846695,1.181434599,0.5
DRY_W_4_EX2_H7,DRY_W_4_H7,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H7,1000,-3.296013,34.854327,03/07/2018,5/25/2018,79,335.52,3594.829616,Cyn.dac,target,1.5,2,5,35,3,55.2,15,67,16.49,76.64,0.35021097,0.103375527,1.694444444,1.013009845
DRY_W_4_OP_H7,DRY_W_4_H7,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H7,1000,-3.296013,34.854327,03/07/2018,5/25/2018,79,335.52,3930.347523,Cyn.dac,target,1.5,2.4,10,45,2,22,10,41,13.55,47.83,0.246835443,,0.681434599,
DRY_P_1_EX_H7,DRY_P_1_H7,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H7,1009,-3.303212,34.847736,03/08/2018,5/24/2018,77,281.93,2002.28111,Chl.pyc,target,4,9.3,10,60,2,54.2,70,90,36.33,85.44,0.924242424,0.777056277,1.478354978,1.783549784
DRY_P_1_OP_H7,DRY_P_1_H7,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H7,1009,-3.303212,34.847736,03/08/2018,5/24/2018,77,281.93,2284.213007,Chl.pyc,target,2.5,5.8,25,70,3,17.2,30,50,14.79,36,0.147186147,,-0.305194805,
DRY_P_2_EX_H7,DRY_P_2_H7,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H7,1006,-3.408426,34.850244,03/08/2018,5/24/2018,77,281.93,2002.28111,Chl.pyc,target,3,4.6,25,50,4.5,24.4,60,90,41.13,81.66,1.407647908,0.507575758,2.371572872,1.479437229
DRY_P_2_OP_H7,DRY_P_2_H7,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H7,1006,-3.408426,34.850244,03/08/2018,5/24/2018,77,281.93,2284.213007,Chl.pyc,target,2,7.3,10,38,1.5,10.6,40,55,27.06,40.65,0.90007215,,0.892135642,
DRY_P_3_EX_H7,DRY_P_3_H7,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H7,1001,-3.406316,34.850407,03/08/2018,5/24/2018,77,281.93,2042.299901,Chl.pyc,target,2,3.5,20,55,5.5,58.4,60,90,23.33,90.04,0.677849928,0.051587302,2.485930736,0.395382395
DRY_P_3_OP_H7,DRY_P_3_H7,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H7,1001,-3.406316,34.850407,03/08/2018,5/24/2018,77,281.93,2324.231798,Chl.pyc,target,1,3.6,15,45,9.5,55.6,45,98,21.9,79.08,0.626262626,,2.090548341,
DRY_P_4_EX_H7,DRY_P_4_H7,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H7,1003,-3.406853,34.8516,03/08/2018,5/24/2018,77,281.93,2042.299901,Chl.pyc,target,2.5,3.8,15,70,7,57.6,70,98,65.92,94.99,2.271645022,1.741341991,2.067460317,1.273088023
DRY_P_4_OP_H7,DRY_P_4_H7,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H7,1003,-3.406853,34.8516,03/08/2018,5/24/2018,77,281.93,2324.231798,Chl.pyc,target,3.5,6,10,70,3.5,29.8,45,85,17.65,59.7,0.53030303,,0.794372294,
SE_1_EX_H7,SE_1_H7,SE,SE_1,,Seronera,SE,W,1,,EX,H7,1023,-2.437747,34.855162,03/12/2018,5/19/2018,68,383,3523.218077,Dig.mac,target,5.5,11.7,20,40,11,49,0,68,0,98.82,-0.497957516,-1.376633987,2.665849673,-2.786356209
SE_1_EX2_H7,SE_1_H7,SE,SE_1,,Seronera,SE,W,1,,EX2,H7,1023,-2.437747,34.855162,03/12/2018,5/19/2018,68,383,3906.222592,Dig.mac,target,3.5,8.5,15,35,8,33.4,25,50,36.2,72.89,0.980800654,0.102124183,1.606617647,-3.845588235
SE_1_OP_H7,SE_1_H7,SE,SE_1,,Seronera,SE,W,1,,OP,H7,1023,-2.437747,34.855162,03/12/2018,5/19/2018,68,383,4289.227106,Dig.mac,target,6,19.3,25,50,13,63.8,15,88,33.7,167.03,0.878676471,,5.452205882,
SE_2_EX_H7,SE_2_H7,SE,SE_2,,Seronera,SE,W,2,,EX,H7,1025,-2.437766,34.855394,03/12/2018,5/19/2018,68,383,3523.218077,Dig.mac,target,3,12.8,15,45,6.5,55,5,78,6.44,94.74,-1.16748366,0.14624183,-0.738562092,-2.006535948
SE_2_EX2_H7,SE_2_H7,SE,SE_2,,Seronera,SE,W,2,,EX2,H7,1025,-2.437766,34.855394,03/12/2018,5/19/2018,68,383,3906.222592,Dig.mac,target,3.5,11.5,10,63,9,55.6,0,85,0,0,-1.430555556,-0.116830065,-4.608660131,-5.876633987
