Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Green tea code;Red tea code;Initial weight green tea including bag, cord and label;Initial weight red tea including bag, cord, and label;Initial weight green tea tea only;Ashed subsample percentage controll initial green tea tea only;Ashed initial corrected weight green tea tea only;Initial weight red tea tea only;Ashed subsample percentage controll initiall red tea tea only;Ashed Initial corrected weight red tea tea only;Final weight green tea including bag and cord, no label;Final weight red tea including bag and cord, no label;Final weight green tea tea only;Final weight red tea tea only;Ashed subsample percentage green tea;Ashed subsample percentage red tea;Ashed final weight green tea tea only;Ashed final weight red tea tea only;Fraction decomposed green tea (ag) ;Fraction decomposed green tea (ag) ASH CORRECTED;Predicted labile fraction red tea (ar) KEUSHAMP;Predicted labile fraction red tea (ar) MUELLER; Fraction remaining red tea (Wt); Fraction remaining red tea (Wt) ASH CORRECTED;Date of burial;Recovery date;incubation time      red and green tea (t);S (Keushamp);K (Keushamp);S (Mueller);K (Mueller);Sign of termite cheeting on red tea;Sign of hole(s) on red tea;Sign of roots on red tea;Sign of termite cheeting on green tea;Sign of hole(s) on green tea;Sign of roots on green tea;Massloss (g) Green tea ;Massloss (g) Ash corrected Green tea;Massloss (g) Red tea ;Massloss (g) Ash corrected Red tea;;;;;;;;Keushamp;P.Mueller et al.
Wet;138;"Mwantimba
";Dry;Pasture;2;Wet_P2_T2;Exclosed;G623;R21;2,104;2,025;1,8542;5,509415873;1,752044411;1,7752;2,281664727;1,734695888;0,648;1,522;0,4974;1,3714;12,942;5,137;0,433;1,301;0,732;0,75284435;0,479718254;0,530181184;0,772532672;0,732847775;27.01.2017;22.03.2017;54;0,130945192;0,011903234;0,215708308;0,010378348;;;;;;YES;1,3568;1,319016735;0,4038;0,433744518;;;;;;;;;
Wet;139;"Mwantimba
";Dry;Pasture;2;Wet_P2_T3;Exclosed;G880;R538;2,103;2,2;1,8532;5,509415873;1,751099505;1,9502;2,281664727;1,905702974;0,736;1,415;0,5854;1,2644;26,074;10,338;0,433;1,134;0,684;0,752861996;0,448492766;0,495670997;0,64834376;0,581318162;27.01.2017;22.03.2017;54;0,187513106;0,02838645;0,26675888;0,022888826;;;;;;YES;1,2678;1,318336268;0,6858;0,772016295;;;;;;;;;
Wet;140;"Mwantimba
";Dry;Pasture;2;Wet_P2_T4;Exclosed;G706;R559;1,945;2,161;1,6952;5,509415873;1,601804382;1,9112;2,281664727;1,867592824;0,6078;1,6634;0,4572;1,5128;17,486;11,768;0,377;1,335;0,730;0,764482815;0,478769733;0,529132885;0,791544579;0,698399505;27.01.2017;22.03.2017;54;0,132663527;0,010585821;0,217259046;0,009274144;;;;;;;1,238;1,224551923;0,3984;0,53281169;;;;;;;;;
Wet;141;"Mwantimba
";Dry;Pasture;2;Wet_P2_T5;Exclosed;G775;R465;2,139;2,206;1,8892;5,509415873;1,785116115;1,9562;2,281664727;1,911566075;0,691;1,676;0,5404;1,5254;23,031;2,260;0,416;1,491;0,714;0,766996784;0,468054696;0,517290702;0,779777119;0,762150707;27.01.2017;22.03.2017;54;0,152074827;0,011774719;0,234777068;0,010271195;;;;;;;1,3488;1,36917832;0,4308;0,420646861;;;;;;;;;
Wet;142;"Mwantimba
";Dry;Pasture;2;Wet_P2_T6;Exclosed;G850;R503;2,038;2,171;1,7882;5,509415873;1,689680625;1,9212;2,281664727;1,877364657;;;;;14,780;;;;;;;;;;27.01.2017;22.03.2017;54;;;;;;;YES;;;;;;;;;;;;;;;;
Wet;143;"Mwantimba
";Dry;Pasture;2;Wet_P2_T7;Exclosed;G697;R567;2,111;2,097;1,8612;5,509415873;1,758658752;1,8472;2,281664727;1,805053089;0,675;1,5908;0,5244;1,4402;17,530;3,904;0,432;1,384;0,718;0,754089128;0,470869304;0,520401387;0,779666522;0,749225662;27.01.2017;22.03.2017;54;0,146975899;0,01168479;0,230175463;0,010196141;;;;;;YES;1,3368;1,326185445;0,407;0,421083445;;;;;;;;;
Wet;144;"Mwantimba
";Dry;Pasture;2;Wet_P2_T8;Exclosed;G894;R15;1,963;2,227;1,7132;5,509415873;1,618812687;1,9772;2,281664727;1,932086925;0,682;1,729;0,5314;1,5784;21,011;11,139;0,420;1,403;0,690;0,740706216;0,452233683;0,499805432;0,798300627;0,709381003;27.01.2017;22.03.2017;54;0,180736081;0,010937096;0,260642852;0,009569807;;;;;;YES;1,1818;1,19906462;0,3988;0,529498806;;;;;;;;;
Wet;145;"Mwantimba
";Dry;Pasture;3;Wet_P3_T1;Exclosed;G653;R40;2,089;2,121;1,8392;5,509415873;1,737870823;1,8712;2,281664727;1,82850549;0,698;1,589;0,5474;1,4384;19,631;8,398;0,440;1,318;0,702;0,746850289;0,460461483;0,508898738;0,768704575;0,704148317;27.01.2017;21.03.2017;53;0,165830646;0,013165704;0,247191216;0,011435017;;;;;;;1,2918;1,297929327;0,4328;0,51090316;;;;;;;;;
Wet;146;"Mwantimba
";Dry;Pasture;3;Wet_P3_T2;Exclosed;G762;R468;2,016;2,287;1,7662;5,509415873;1,668892697;2,0372;2,281664727;1,990717926;0,592;1,657;0,4414;1,5064;17,031;5,468;0,366;1,424;0,750;0,780556848;0,491742138;0,543469894;0,739446299;0,699010754;27.01.2017;21.03.2017;53;0,109162793;0,014240025;0,196050452;0,012317426;;;;;;YES;1,3248;1,302665623;0,5308;0,566693217;;;;;;;;;
Wet;147;"Mwantimba
";Dry;Pasture;3;Wet_P3_T3;Exclosed;G878;R582;2,094;2,236;1,8442;5,509415873;1,742595352;1,9862;2,281664727;1,940881575;0,628;1,742;0,4774;1,5914;18,664;1,307;0,388;1,571;0,741;0,777172688;0,485874312;0,536984815;0,801228476;0,790757436;27.01.2017;22.03.2017;54;0,119792913;0,009742772;0,205643765;0,008560983;;;;;;;1,3668;1,354297514;0,3948;0,370279155;;;;;;;;;
Wet;148;"Mwantimba
";Dry;Pasture;3;Wet_P3_T4;Exclosed;G807;R20;2,031;2,24;1,7812;5,509415873;1,683066284;1,9902;2,281664727;1,944790309;0,7431;1,6376;0,5925;1,487;19,203;56,818;0,479;0,642;0,667;0,715565691;0,437508568;0,48353134;0,747161089;0,322637743;27.01.2017;22.03.2017;54;0,207412015;0,015972735;0,284716952;0,013704274;;;;;;YES;1,1887;1,204344489;0,5032;1,302676672;;;;;;;;;
Wet;149;"Mwantimba
";Dry;Pasture;3;Wet_P3_T5;Exclosed;G696;R533;2,036;2,197;1,7862;5,509415873;1,687790814;1,9472;2,281664727;1,902771424;0,8247;1,7899;0,6741;1,6393;31,238;11,542;0,464;1,450;0,623;0,725365328;0,408169681;0,451106212;0,841875514;0,744703812;27.01.2017;22.03.2017;54;0,260562172;0,009074839;0,332683118;0,007992455;;;;;;;1,1121;1,224264936;0,3079;0,452684161;;;;;;;;;
Wet;150;"Mwantimba
";Dry;Pasture;3;Wet_P3_T6;Exclosed;G801;R572;2,072;2,082;1,8222;5,509415873;1,721807424;1,8322;2,281664727;1,790395339;0,601;1,568;0,4504;1,4174;20,089;7,185;0,360;1,316;0,753;0,790963367;0,493539302;0,545456107;0,773605502;0,718019378;27.01.2017;22.03.2017;54;0,105907062;0,011366882;0,193112268;0,009930336;;;;;;;1,3718;1,361886597;0,4148;0,474840235;;;;;;;;;
Wet;151;"Mwantimba
";Dry;Pasture;3;Wet_P3_T7;Exclosed;G647;R504;2,124;2,163;1,8742;5,509415873;1,770942528;1,9132;2,281664727;1,86954719;0,787;1,798;0,6364;1,6474;20,306;6,348;0,507;1,543;0,660;0,713613513;0,432973714;0,478519452;0,861070458;0,806406044;27.01.2017;22.03.2017;54;0,21562733;0,007165686;0,292130988;0,006351076;;;;;;YES;1,2378;1,263768519;0,2658;0,326731147;;;;;;;;;
Wet;152;"Mwantimba
";Dry;Pasture;3;Wet_P3_T8;Exclosed;G744;R579;2,085;2,135;1,8352;5,509415873;1,7340912;1,8852;2,281664727;1,842186057;0,6292;1,5234;0,4786;1,3728;13,529;5,153;0,414;1,302;0,739;0,76134575;0,484613377;0,535591239;0,7281986;0,690677611;27.01.2017;22.03.2017;54;0,122077215;0,015239674;0,207705268;0,013115158;;;;;;YES;1,3566;1,320242965;0,5124;0,540120624;;;;;;;;;
Wet;153;"Mwantimba
";Dry;Pasture;4;Wet_P4_T1;Exclosed;G885;R440;1,894;2,111;1,6442;5,509415873;1,553614184;1,8612;2,281664727;1,818733656;0,5756;1,6322;0,425;1,4816;12,120;4,022;0,373;1,422;0,742;0,759598441;0,486124261;0,537261057;0,796045562;0,764029827;27.01.2017;22.03.2017;54;0,119340106;0,010073244;0,205235123;0,008841135;;;;;;YES;1,2192;1,180122912;0,3796;0,396721342;;;;;;;;;
Wet;154;"Mwantimba
";Dry;Pasture;4;Wet_P4_T2;Exclosed;G684;R485;2,082;2,242;1,8322;5,509415873;1,731256482;1,9922;2,281664727;1,946744675;0,605;1,839;0,4544;1,6884;17,540;11,924;0,375;1,487;0,752;0,783569461;0,492992472;0,544851755;0,847505271;0,746445505;27.01.2017;22.03.2017;54;0,106897695;0,006853433;0,19400628;0,006080399;;;;;;YES;1,3778;1,356559708;0,3038;0,45967594;;;;;;;;;
Wet;155;"Mwantimba
";Dry;Pasture;4;Wet_P4_T3;Exclosed;G827;R556;1,883;2,083;1,6332;5,509415873;1,54322022;1,8332;2,281664727;1,791372522;;1,643;;1,4924;19,219;7,589;;1,379;;;;;0,814095571;0,752316975;27.01.2017;22.03.2017;54;;;;;;;;;;;;;0,3408;0,412225043;;;;;;;;;
Wet;156;"Mwantimba
";Dry;Pasture;4;Wet_P4_T4;Exclosed;G667;R464;2,048;2,204;1,7982;5,509415873;1,699129684;1,9542;2,281664727;1,909611708;0,658;1,802;0,5074;1,6514;27,494;8,874;0,368;1,505;0,718;0,783480252;0,470595695;0,520098996;0,845051684;0,770064162;27.01.2017;22.03.2017;54;0,147471568;0,007395808;0,230622787;0,006550168;;;YES;;;YES;1,2908;1,331234553;0,3028;0,404752322;;;;;;;;;
Wet;157;"Mwantimba
";Dry;Pasture;4;Wet_P4_T5;Exclosed;G777;R35;2,047;2,063;1,7972;5,509415873;1,698184778;1,8132;2,281664727;1,771828855;0,705;1,994;0,5544;1,8434;15,611;10,020;0,468;1,659;0,692;0,724498315;0,453348122;0,501037102;1,016655636;0,914789351;27.01.2017;22.03.2017;54;0,17871717;-0,000668155;0,258820855;-0,000605588;;;;;;YES;1,2428;1,23033201;-0,0302;0,113132804;;;;;;;;;
Wet;158;"Mwantimba
";Dry;Pasture;4;Wet_P4_T6;Exclosed;G884;R570;2,071;2,091;1,8212;5,509415873;1,720862518;1,8412;2,281664727;1,799189989;0,629;1,718;0,4784;1,5674;11,313;4,509;0,424;1,497;0,737;0,753450944;0,483371096;0,534218278;0,851292635;0,812907697;27.01.2017;22.03.2017;54;0,124327725;0,00680849;0,209736275;0,006041389;;;;;;YES;1,3428;1,296585489;0,2738;0,302464338;;;;;;;;;
Wet;159;"Mwantimba
";Dry;Pasture;4;Wet_P4_T7;Exclosed;G731;R439;2,14;2,245;1,8902;5,509415873;1,786061021;1,9952;2,281664727;1,949676225;;;;;;;;;;;;;;;27.01.2017;22.03.2017;54;;;;;;;;;;;;;;;;;;;;;;;
Wet;160;"Mwantimba
";Dry;Pasture;4;Wet_P4_T8;Exclosed;G876;R461;1,955;2,193;1,7052;5,509415873;1,611253441;1,9432;2,281664727;1,898862691;0,681;1,744;0,5304;1,5934;12,188;4,181;0,466;1,527;0,689;0,710935702;0,451664129;0,499175965;0,819987649;0,785702451;27.01.2017;22.03.2017;54;0,181767883;0,009415145;0,261574016;0,008282496;;;;;;YES;1,1748;1,145497596;0,3498;0,372085688;;;;;;;;;
Wet;161;Handajega;Dry;Wild;1;Wet_W1_T1;Exclosed;G351;R253;1,909;2,213;1,6592;5,509415873;1,567787772;1,9632;2,281664727;1,918406358;0,5871;1,7033;0,4365;1,5527;11,028;2,495;0,388;1,514;0,737;0,752287007;0,483112372;0,533932338;0,790902608;0,771167994;28.01.2017;20.03.2017;51;0,124796428;0,011118951;0,210159263;0,009744155;;;;;;;1,2227;1,179426371;0,4105;0,404449352;;;;;;;;;
Wet;162;Handajega;Dry;Wild;1;Wet_W1_T2;Exclosed;G442;R285;2,056;2,24;1,8062;5,509415873;1,70668893;1,9902;2,281664727;1,944790309;0,6629;1,6622;0,5123;1,5116;7,620;1,842;0,473;1,484;0,716;0,722701201;0,46963652;0,519038923;0,759521656;0,745531437;28.01.2017;20.03.2017;51;0,149209203;0,01406954;0,232190942;0,01220281;;;YES;;;;1,2939;1,23342614;0,4786;0,461033644;;;;;;;;;
Wet;163;Handajega;Dry;Wild;1;Wet_W1_T3;Exclosed;G743;R341;2,034;2,156;1,7842;5,509415873;1,685901002;1,9062;2,281664727;1,862706907;0,687;1,738;0,5364;1,5874;7,834;2,294;0,494;1,551;0,699;0,706758199;0,458488485;0,506718194;0,832756269;0,813650639;28.01.2017;20.03.2017;51;0,169404919;0,008897474;0,250416872;0,007854045;;;;;;;1,2478;1,191524355;0,3188;0,311726059;;;;;;;;;
Wet;164;Handajega;Dry;Wild;1;Wet_W1_T4;Exclosed;G390;R264;2,063;2,225;1,8132;5,509415873;1,713303271;1,9752;2,281664727;1,930132558;0,638;1,705;0,4874;1,5544;9,118;1,930;0,443;1,524;0,731;0,741459406;0,479357239;0,529782193;0,786958283;0,771773366;28.01.2017;20.03.2017;51;0,131599204;0,011524791;0,216298532;0,010085945;;;;;;;1,3258;1,270344826;0,4208;0,405725805;;;;;;;;;
Wet;165;Handajega;Dry;Wild;1;Wet_W1_T5;Exclosed;G810;R411;1,946;2,224;1,6962;5,509415873;1,602749288;1,9742;2,281664727;1,929155375;0,648;1,728;0,4974;1,5774;7,669;1,921;0,459;1,547;0,707;0,713459371;0,463336658;0,512076361;0,799007193;0,78365643;28.01.2017;20.03.2017;51;0,160621997;0,011152899;0,242490591;0,009772789;;;;;;;1,1988;1,143496499;0,3968;0,38206085;;;;;;;;;
Wet;166;Handajega;Dry;Wild;1;Wet_W1_T6;Exclosed;G287;R259;1,997;2,218;1,7472;5,509415873;1,650939486;1,9682;2,281664727;1,923292275;0,7224;1,7169;0,5718;1,5663;8,118;1,933;0,525;1,536;0,673;0,681766674;0,441031949;0,487425356;0,795803272;0,780423526;28.01.2017;20.03.2017;51;0,201029078;0,012191229;0,278956574;0,010644759;;;;;;;1,1754;1,125555522;0,4019;0,387262691;;;;;;;;;
Wet;167;Handajega;Dry;Wild;1;Wet_W1_T7;Exclosed;G443;R215;2,031;2,195;1,7812;5,509415873;1,683066284;1,9452;2,281664727;1,900817058;0,6979;1,7432;0,5473;1,5926;8,549;1,843;0,501;1,563;0,693;0,702618413;0,454144714;0,501917491;0,818733292;0,803645094;28.01.2017;20.03.2017;51;0,177274068;0,00998806;0,257518505;0,008785943;;;;;;;1,2339;1,182553362;0,3526;0,337566621;;;;;;;;;
Wet;168;Handajega;Dry;Wild;1;Wet_W1_T8;Exclosed;G680;R322;2,005;2,191;1,7552;5,509415873;1,658498733;1,9412;2,281664727;1,896908324;0,998;1,695;0,8474;1,5444;7,571;2,137;0,783;1,511;0,517;0,5277379;0,339070928;0,374738764;0,795590356;0,778587183;28.01.2017;20.03.2017;51;0,385741073;0,018106798;0,445652716;0,015460717;;;;;;;0,9078;0,875252638;0,3968;0,385514885;;;;;;;;;
Wet;169;Handajega;Dry;Wild;2;Wet_W2_T1;Exclosed;G496;R403;1,848;2,268;1,5982;5,509415873;1,510148516;2,0182;2,281664727;1,972151442;0,572;1,736;0,4214;1,5854;9,426;3,677;0,382;1,527;0,736;0,747256373;0,482723587;0,533502656;0,785551482;0,756668118;28.01.2017;20.03.2017;51;0,125500749;0,011518262;0,210794888;0,010080456;;;;;;;1,1768;1,128468103;0,4328;0,445043847;;;;;;;;;
Wet;170;Handajega;Dry;Wild;2;Wet_W2_T2;Exclosed;G674;R583;1,995;2,255;1,7452;5,509415873;1,649049674;2,0052;2,281664727;1,959448059;0,613;1,71;0,4624;1,5594;8,786;2,399;0,422;1,522;0,735;0,744231761;0,481882032;0,532572576;0,777678037;0,759023092;28.01.2017;20.03.2017;51;0,127025304;0,012131592;0,212170746;0,010594878;;;;;;;1,2828;1,227275143;0,4458;0,437454955;;;;;;;;;
Wet;171;Handajega;Dry;Wild;2;Wet_W2_T3;Exclosed;G504;R451;2,001;2,197;1,7512;5,509415873;1,654719109;1,9472;2,281664727;1,902771424;0,535;1,629;0,3844;1,4784;8,637;1,722;0,351;1,453;0,780;0,787759023;0,511677368;0,565502167;0,759244043;0,746166512;28.01.2017;20.03.2017;51;0,073048247;0,012467951;0,163458332;0,010875885;;;;;;;1,3668;1,303519908;0,4688;0,449835991;;;;;;;;;
Wet;172;Handajega;Dry;Wild;2;Wet_W2_T4;Exclosed;G439;R353;2,069;2,291;1,8192;5,509415873;1,718972706;2,0412;2,281664727;1,99462666;0,596;1,7694;0,4454;1,6188;9,060;;0,405;;0,755;0,764367587;0,495073922;0,547152159;0,793062904;;28.01.2017;20.03.2017;51;0,103126952;0,010613169;0,190603316;0,009316647;;;;;;;1,3738;1,31392702;0,4224;;;;;;;;;;
Wet;173;Handajega;Dry;Wild;2;Wet_W2_T5;Exclosed;G865;R105;2,036;2,254;1,7862;5,509415873;1,687790814;2,0042;2,281664727;1,958470876;0,6555;1,692;0,5049;1,5414;9,141;2,563;0,459;1,502;0,717;0,728196292;0,47027049;0,519739583;0,769084922;0,749374331;28.01.2017;20.03.2017;51;0,148060706;0,013242324;0,231154464;0,011519777;;;;;;;1,2813;1,229043011;0,4628;0,456574841;;;;;;;;;
Wet;174;Handajega;Dry;Wild;2;Wet_W2_T6;Exclosed;G736;R384;2,076;2,224;1,8262;5,509415873;1,725587047;1,9742;2,281664727;1,929155375;0,635;1,772;0,4844;1,6214;8,773;2,103;0,442;1,587;0,735;0,743910581;0,481688675;0,532358878;0,821294702;0,804020817;28.01.2017;20.03.2017;51;0,12737559;0,009090589;0,212486866;0,008019608;;;;;;;1,3418;1,283682464;0,3528;0,341857478;;;;;;;;;
Wet;175;Handajega;Dry;Wild;2;Wet_W2_T7;Exclosed;G792;R481;2,055;2,159;1,8052;5,509415873;1,705744025;1,9092;2,281664727;1,865638457;;1,681;;1,5304;;22,390;;1,188;;;;;0,80159229;0,622113821;28.01.2017;20.03.2017;51;;;;;;;;;;;;;0,3788;0,67789875;;;;;;;;;
Wet;176;Handajega;Dry;Wild;2;Wet_W2_T8;Exclosed;G470;R490;1,997;2,189;1,7472;5,509415873;1,650939486;1,9392;2,281664727;1,894953958;0,603;1,707;0,4524;1,5564;9,356;2,643;0,410;1,515;0,741;0,75161159;0,485833051;0,536939213;0,80259901;0,781383176;28.01.2017;20.03.2017;51;0,119867662;0,010223637;0,205711223;0,008986242;;;;;;;1,2948;1,240865253;0,3828;0,379695703;;;;;;;;;
Wet;177;Handajega;Dry;Wild;3;Wet_W3_T1;Exclosed;G483;R470;1,975;2,124;1,7252;5,509415873;1,630151557;1,8742;2,281664727;1,83143704;0,584;1,677;0,4334;1,5264;8,517;2,371;0,396;1,490;0,749;0,756778949;0,490888454;0,542526408;0,814427489;0,79512079;28.01.2017;21.03.2017;52;0,110709323;0,009132112;0,197446142;0,008050579;;;;;;;1,2918;1,233664383;0,3478;0,341221655;;;;;;;;;
Wet;178;Handajega;Dry;Wild;3;Wet_W3_T2;Exclosed;G893;R488;2,036;2,159;1,7862;5,509415873;1,687790814;1,9092;2,281664727;1,865638457;0,607;1,6446;0,4564;1,494;8,127;2,080;0,419;1,463;0,744;0,751562483;0,488071254;0,53941286;0,782526713;0,766248297;28.01.2017;21.03.2017;52;0,115812945;0,011342831;0,202051983;0,009925334;;;;;;YES;1,3298;1,268480254;0,4152;0,402717209;;;;;;;;;
Wet;179;Handajega;Dry;Wild;3;Wet_W3_T3;Exclosed;G826;R273;2,15;2,209;1,9002;5,509415873;1,79551008;1,9592;2,281664727;1,914497625;0,6006;1,655;0,45;1,5044;8,768;1,991;0,411;1,474;0,763;0,771348795;0,500328881;0,552959902;0,767864434;0,752574273;28.01.2017;21.03.2017;52;0,093607099;0,011991492;0,18201198;0,010469072;;;;;;;1,4502;1,384964536;0,4548;0,440054108;;;;;;;;;
Wet;180;Handajega;Dry;Wild;3;Wet_W3_T4;Exclosed;G783;R301;1,976;2,253;1,7262;5,509415873;1,631096463;2,0032;2,281664727;1,957493692;0,627;1,6709;0,4764;1,5203;8,772;1,904;0,435;1,491;0,724;0,733547012;0,474653179;0,524583299;0,758935703;0,744487027;28.01.2017;21.03.2017;52;0,140121052;0,013635033;0,223989202;0,011833175;;;YES;;;;1,2498;1,196485937;0,4829;0,466137279;;;;;;;;;
Wet;181;Handajega;Dry;Wild;3;Wet_W3_T5;Exclosed;G551;R291;2,116;2,232;1,8662;5,509415873;1,763383281;1,9822;2,281664727;1,936972842;0,612;1,697;0,4614;1,5464;8,553;2,135;0,422;1,513;0,753;0,760724061;0,493495617;0,545407826;0,780143275;0,763488106;28.01.2017;21.03.2017;52;0,105986201;0,011340474;0,193183689;0,009923353;;;;;;;1,4048;1,34144809;0,4358;0,423586719;;;;;;;;;
Wet;182;Handajega;Dry;Wild;3;Wet_W3_T6;Exclosed;G818;R537;2,01;2,145;1,7602;5,509415873;1,663223262;1,8952;2,281664727;1,85195789;0,6045;1,7152;0,4539;1,5646;10,029;2,096;0,408;1,532;0,742;0,754465123;0,486528064;0,537707337;0,825559308;0,808257167;28.01.2017;21.03.2017;52;0,11860858;0,008538681;0,204574945;0,007541871;;;;;;;1,3063;1,254843943;0,3306;0,320148908;;;;;;;;;
Wet;183;Handajega;Dry;Wild;3;Wet_W3_T7;Exclosed;G896;R290;1,982;2,153;1,7322;5,509415873;1,636765898;1,9032;2,281664727;1,859775357;0,61;1,731;0,4594;1,5804;9,383;2,639;0,416;1,539;0,735;0,745659533;0,481713834;0,532386684;0,830390921;0,808473232;28.01.2017;21.03.2017;52;0,127330011;0,008346372;0,212445733;0,00737654;;;;;;;1,2728;1,220470096;0,3228;0,321089102;;;;;;;;;
Wet;184;Handajega;Dry;Wild;3;Wet_W3_T8;Exclosed;G337;R555;1,868;2,179;1,6182;5,509415873;1,529046632;1,9292;2,281664727;1,885182124;0,6306;1,7096;0,48;1,559;10,824;2,750;0,428;1,516;0,703;0,720058444;0,461119375;0,509625836;0,808106987;0,785880076;28.01.2017;21.03.2017;52;0,164638813;0,010348162;0,246115628;0,009085884;;;;;YES;;1,1382;1,101002938;0,3702;0,369062281;;;;;;;;;
Wet;185;Handajega;Dry;Wild;4;Wet_W4_T1;Exclosed;G564;R539;1,95;2,16;1,7002;5,509415873;1,606528911;1,9102;2,281664727;1,86661564;0,626;1,7513;0,4754;1,6007;8,433;1,594;0,435;1,575;0,720;0,729035872;0,47227195;0,521951582;0,837975081;0,824614243;28.01.2017;21.03.2017;52;0,144434873;0,008080502;0,227882275;0,007147587;;;;;;;1,2248;1,171217205;0,3095;0,291437514;;;;;;;;;
Wet;186;Handajega;Dry;Wild;4;Wet_W4_T2;Exclosed;G608;R186;2,026;2,253;1,7762;5,509415873;1,678341755;2,0032;2,281664727;1,957493692;;1,781;;1,6304;9,027;2,278;;1,593;;;;;0,813897764;0,795354278;28.01.2017;21.03.2017;52;;;;;;;;;;;;;0,3728;0,364240002;;;;;;;;;
Wet;187;Handajega;Dry;Wild;4;Wet_W4_T3;Exclosed;G365;R580;1,954;2,087;1,7042;5,509415873;1,610308535;1,8372;2,281664727;1,795281256;0,6714;1,6225;0,5208;1,4719;8,816;2,091;0,475;1,441;0,694;0,705096891;0,455237459;0,503125184;0,801164816;0,784408937;28.01.2017;21.03.2017;52;0,175294459;0,011039838;0,255731977;0,009670343;;;;;;;1,1834;1,135423542;0,3653;0,354165156;;;;;;;;;
Wet;188;Handajega;Dry;Wild;4;Wet_W4_T4;Exclosed;G375;R222;1,981;2,194;1,7312;5,509415873;1,635820992;1,9442;2,281664727;1,899839874;0,557;1,5733;0,4064;1,4227;8,313;3,254;0,373;1,376;0,765;0,772214897;0,501683783;0,554457329;0,731766279;0,707957616;28.01.2017;21.03.2017;52;0,091152568;0,014711573;0,179796851;0,012715702;;;;;;;1,3248;1,263205339;0,5215;0,523428678;;;;;;;;;
Wet;189;Handajega;Dry;Wild;4;Wet_W4_T5;Exclosed;G537;R216;1,963;2,188;1,7132;5,509415873;1,618812687;1,9382;2,281664727;1,893976774;0,7203;1,6973;0,5697;1,5467;9,017;2,725;0,518;1,505;0,667;0,679807694;0,437577608;0,483607642;0,798008461;0,776258974;28.01.2017;21.03.2017;52;0,207286943;0,011907265;0,284604079;0,010398637;;;YES;;;;1,1435;1,10048132;0,3915;0,389431631;;;;;;;;;
Wet;190;Handajega;Dry;Wild;4;Wet_W4_T6;Exclosed;G393;R232;2,009;2,244;1,7592;5,509415873;1,662278356;1,9942;2,281664727;1,948699042;0,6209;1,7355;0,4703;1,5849;9,550;2,217;0,425;1,550;0,733;0,744093624;0,480320357;0,530846624;0,794754789;0,777137072;28.01.2017;21.03.2017;52;0,129854425;0,010719403;0,214723929;0,009399984;;;;;;;1,2889;1,236890726;0,4093;0,398932293;;;;;;;;;
Wet;191;Handajega;Dry;Wild;4;Wet_W4_T7;Exclosed;G417;R387;2,021;2,108;1,7712;5,509415873;1,673617226;1,8582;2,281664727;1,815802106;0,6231;1,6521;0,4725;1,5015;9,055;2,141;0,430;1,469;0,733;0,743240921;0,480693471;0,531258986;0,808040039;0,790736392;28.01.2017;21.03.2017;52;0,129178495;0,009802416;0,214113926;0,008622458;;;;;;;1,2987;1,243900808;0,3567;0,346455741;;;;;;;;;
Wet;192;Handajega;Dry;Wild;4;Wet_W4_T8;Exclosed;G297;R346;1,942;2,235;1,6922;5,509415873;1,598969665;1,9852;2,281664727;1,939904392;0,609;1,668;0,4584;1,5174;9,341;2,864;0,416;1,474;0,729;0,74009362;0,477991376;0,528272651;0,764356236;0,74246448;28.01.2017;21.03.2017;52;0,134073593;0,013061915;0,218531582;0,011359756;;;;;;;1,2338;1,183387247;0,4678;0,465963906;;;;;;;;;
Wet;193;Makao;Dry;Common Garden;4;Dry_Ag1_CG4;Exclosed;G584;R364;2,196;2,234;1,9462;5,509415873;1,838975748;1,9842;2,281664727;1,938927208;0,6396;1,3913;0,489;1,2407;7,923;3,462;0,450;1,198;0,749;0,755159679;0,490861173;0,542496258;0,625289789;0,60364397;03.02.2017;19.03.2017;44;0,110758745;0,03275615;0,197490743;0,026670262;;;;;;YES;1,4572;1,388720335;0,7435;0,741176843;;;;;;;;;
Wet;194;Makao;Dry;Common Garden;3;Dry_Ag2_CG3;Exclosed;G713;R167;2,178;2,177;1,9282;5,509415873;1,821967443;1,9272;2,281664727;1,883227757;0,635;1,475;0,4844;1,3244;8,657;3,244;0,442;1,281;0,749;0,757148863;0,490887468;0,542525319;0,687214612;0,664924717;03.02.2017;19.03.2017;44;0,110711108;0,023042228;0,197447753;0,019529246;;;YES;;;YES;1,4438;1,379500577;0,6028;0,601784843;;;;;;;;;
Wet;195;Makao;Dry;Common Garden;2;Dry_Ag3_CG2;Exclosed;G525;R25;2,079;2,16;1,8292;5,509415873;1,728421765;1,9102;2,281664727;1,86661564;0,6786;1,3527;0,528;1,2021;12,794;4,592;0,460;1,147;0,711;0,733601032;0,46634771;0,515404154;0,629305832;0,600407567;03.02.2017;20.03.2017;45;0,155167193;0,035204418;0,23756782;0,028227105;;;;;;YES;1,3012;1,26797199;0,7081;0,719717106;;;;;;;;;
