Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash Uncorrected;rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;;;;;;;;;;;;;;;;;;;;
Dry;83;Maswa;Dry;Wild;3;Dry_W3_T3;Open;Rooibos;R764;2,216;1,966;;;1,918;1,767;;;21.07.2017;28.09.2017;69;0,199;12,56301686;38,69;26,81;34,5;clay loam;4,55;6,4;42;M;1;10,05;26,05;-3,295743037;34,85230903;;;;;;;;;;;;;;;;;;;;;;;
Dry;84;Maswa;Dry;Wild;3;Dry_W3_T4;Open;Rooibos;R778;2,245;1,995;;;1,95;1,799;;;21.07.2017;28.09.2017;69;0,196;12,56301686;38,69;26,81;34,5;clay loam;5,55;5,5;55,8;M;1;10,15;26,55;-3,295795005;34,85232001;;;;;;;;;;;;;;;;;;;;;;;
Dry;85;Maswa;Dry;Wild;3;Dry_W3_T5;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;38,69;26,81;34,5;clay loam;6,55;8,6;3,8;O;0;;;-3,295710012;34,85228397;;;;;;;;;;;;;;;;;;;;;;;
Dry;86;Maswa;Dry;Wild;3;Dry_W3_T6;Open;Rooibos;R738;2,189;1,939;;;;;;;21.07.2017;28.09.2017;69;;12,56301686;38,69;26,81;34,5;clay loam;7,55;3,7;7,5;O;0;11,75;26,9;-3,29561404;34,85213703;;;;;;;;;;;;;;;;;;;;;;;
Dry;87;Maswa;Dry;Wild;3;Dry_W3_T7;Open;Rooibos;R394;2,18;1,93;;;1,939;1,789;;;21.07.2017;28.09.2017;69;0,142;12,56301686;38,69;26,81;34,5;clay loam;8,55;7,5;12,6;O;1;10,65;24,3;-3,295904975;34,85213603;;;;;;;;;;;;;;;;;;;;;;;
Dry;88;Maswa;Dry;Wild;3;Dry_W3_T8;Open;Rooibos;R819;2,16;1,91;;;2,803;2,652;;;21.07.2017;28.09.2017;69;-0,742;12,56301686;38,69;26,81;34,5;clay loam;9,55;;;;;11,7;26,05;-3,295953004;34,85242504;;;;;;;;;;;;;;;;;;;;;;;
Dry;89;Maswa;Dry;Wild;4;Dry_W4_T1;Open;Rooibos;R818;2,168;1,918;;;1,916;1,765;;;21.07.2017;28.09.2017;69;0,153;12,56301686;28,15;25,09;46,77;sandy clay loam;2,17;7,3;35,8;O;0;10,5;26,6;-3,296670998;34,85440702;;;;;;;;;;;;;;;;;;;;;;;
Dry;90;Maswa;Dry;Wild;4;Dry_W4_T2;Open;Rooibos;R767;2,189;1,939;;;;;;;21.07.2017;28.09.2017;69;;12,56301686;28,15;25,09;46,77;sandy clay loam;3,17;7,7;30,4;O;0;9,85;26,45;-3,296686001;34,85437199;;;;;;;;;;;;;;;;;;;;;;;
Dry;91;Maswa;Dry;Wild;4;Dry_W4_T3;Open;Rooibos;R787;2,158;1,908;;;1,855;1,705;;;21.07.2017;28.09.2017;69;0,204;12,56301686;28,15;25,09;46,77;sandy clay loam;4,17;6,1;39,4;O;1;10,95;25,95;-3,296618024;34,85446402;;;;;;;;;;;;;;;;;;;;;;;
Dry;92;Maswa;Dry;Wild;4;Dry_W4_T4;Open;Rooibos;R812;2,182;1,932;;;1,886;1,735;;;21.07.2017;28.09.2017;69;0,197;12,56301686;28,15;25,09;46,77;sandy clay loam;5,17;7,7;24,8;O;1;10,25;26;-3,296553986;34,85445597;;;;;;;;;;;;;;;;;;;;;;;
Dry;93;Maswa;Dry;Wild;4;Dry_W4_T5;Open;Rooibos;R675;2,207;1,957;;;2,031;1,88;;;21.07.2017;28.09.2017;69;0,077;12,56301686;28,15;25,09;46,77;sandy clay loam;6,17;6,6;40;O;1;10,45;26,4;-3,296478968;34,854331;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;94;Maswa;Dry;Wild;4;Dry_W4_T6;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;28,15;25,09;46,77;sandy clay loam;7,17;;;;;;;-3,29646497;34,85434097;;;;;;;;;;;;;;;;;;;;;;;
Dry;95;Maswa;Dry;Wild;4;Dry_W4_T7;Open;Rooibos;R794;2,2;1,95;;;1,947;1,796;;;21.07.2017;28.09.2017;69;0,154;12,56301686;28,15;25,09;46,77;sandy clay loam;8,17;5,4;15,2;O;0;8,75;27,35;-3,296725983;34,854216;;;;;;;;;;;;;;;;;;;;;;;
Dry;96;Maswa;Dry;Wild;4;Dry_W4_T8;Open;Rooibos;R737;2,222;1,972;;;1,969;1,818;;;21.07.2017;28.09.2017;69;0,154;12,56301686;28,15;25,09;46,77;sandy clay loam;9,17;4;34,4;O;0;5,1;25,95;-3,296836037;34,85446201;;;;;;;;;;;;;;;;;;;;;;;
Dry;97;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T1;Open;Rooibos;R801;2,17;1,92;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;45,96;14,92;39,12;clay;2,04;2,4;8,9;G;1;6,6;28,5;-2,369162031;34,06028104;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;98;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T2;Open;Rooibos;R808;2,231;1,981;;;0;;;;23.07.2017;02.10.2017;71;;137,1997965;45,96;14,92;39,12;clay;3,04;7,8;4,45;G;1;7,25;29,3;-2,369224979;34,06028599;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;99;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T3;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;45,96;14,92;39,12;clay;4,04;5,1;2,3;G;0;;;-2,369284993;34,06028104;;;;;;;;;;;;;;;;;;;;;;;
Dry;100;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T4;Open;Rooibos;R276;2,193;1,943;;;1,458;1,308;;;23.07.2017;02.10.2017;71;0,636;137,1997965;45,96;14,92;39,12;clay;5,04;1,6;15;G;1;6,75;29,1;-2,369198995;34,06020803;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;101;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T5;Open;Rooibos;R624;2,074;1,824;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;45,96;14,92;39,12;clay;6,04;4,35;17;G;1;7,75;29,55;-2,369190026;34,06017702;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;102;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T6;Open;Rooibos;R781;2,194;1,944;;;1,869;1,718;;;23.07.2017;02.10.2017;71;0,226;137,1997965;45,96;14,92;39,12;clay;7,04;7,7;21;G;1;7,3;29,05;-2,369135041;34,06018297;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;103;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T7;Open;Rooibos;R772;2,191;1,941;;;1,558;1,407;;;23.07.2017;02.10.2017;71;0,534;137,1997965;45,96;14,92;39,12;clay;8,04;3,25;16;G;1;30,9;28,8;-2,369133029;34,06023301;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;104;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T8;Open;Rooibos;R744;2,228;1,978;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;45,96;14,92;39,12;clay;9,04;10,5;17;G;1;9,3;28,05;-2,369291028;34,06016202;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;105;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T1;Open;Rooibos;R824;2,173;1,923;;;1,765;1,615;;;23.07.2017;02.10.2017;71;0,309;137,1997965;34,34;19,23;46,43;sandy clay loam;1,75;5,5;23,5;M;0;7,55;30,55;-2,369808024;34,05967101;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;106;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T2;Open;Rooibos;R790;2,266;2,016;;;2,232;2,081;;;23.07.2017;02.10.2017;71;-0,065;137,1997965;34,34;19,23;46,43;sandy clay loam;2,75;8,6;17;M;0;6,1;31,3;-2,369762007;34,05973001;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;107;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T3;Open;Rooibos;R809;2,221;1,971;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;34,34;19,23;46,43;sandy clay loam;3,75;3,85;15,5;M;0;5,3;30,2;-2,369840965;34,059814;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;108;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T4;Open;Rooibos;R777;2,255;2,005;;;1,824;1,673;;;23.07.2017;02.10.2017;71;0,332;137,1997965;34,34;19,23;46,43;sandy clay loam;4,75;9,7;22,5;M;0;7,65;31,8;-2,369862003;34,05975902;;;;;;;;;;;;;;;;;;;;;;;
Dry;109;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T5;Open;Rooibos;R804;2,196;1,946;;;1,394;1,243;;;23.07.2017;02.10.2017;71;0,703;137,1997965;34,34;19,23;46,43;sandy clay loam;5,75;10,5;22,5;M;0;7,5;30,65;-2,369839037;34,059714;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;110;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T6;Open;Rooibos;R786;2,177;1,927;;;1,781;1,63;;;23.07.2017;02.10.2017;71;0,297;137,1997965;34,34;19,23;46,43;sandy clay loam;6,75;5,75;22,5;M;0;7,35;31,15;-2,369754966;34,05966899;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;111;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T7;Open;Rooibos;R835;2,15;1,9;;;1,756;1,606;;;23.07.2017;02.10.2017;71;0,295;137,1997965;34,34;19,23;46,43;sandy clay loam;7,75;6,1;26;M;0;8,3;29,55;-2,369733006;34,05961501;;;;;;;;;;;;;;;;;;;;;;;
Dry;112;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T8;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;34,34;19,23;46,43;sandy clay loam;8,75;11,5;15;M;0;;;-2,36967098;34,05973596;;;;;;;;;;;;;;;;;;;;;;;
Dry;113;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T1;Open;Rooibos;R807;2,21;1,96;;;1,579;1,429;;;23.07.2017;30.09.2017;69;0,531;136,2721424;27,96;4,92;67,12;sandy clay loam;0,89;26;88,5;G;0;6,35;28,9;-2,348719994;34,05139103;;;;;;;;;;;;;;;;;;;;;;;
Dry;114;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T2;Open;Rooibos;R829;2,188;1,938;;;1,113;0,962;;;23.07.2017;30.09.2017;69;0,976;136,2721424;27,96;4,92;67,12;sandy clay loam;1,89;16,5;87,5;G;0;12,1;28,1;-2,348716976;34,05148499;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;115;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T3;Open;Rooibos;R766;2,21;1,96;;;1,669;1,519;;;23.07.2017;30.09.2017;69;0,441;136,2721424;27,96;4,92;67,12;sandy clay loam;2,89;19;79,5;G;1;6,9;28,95;-2,348780008;34,05149597;;YES;YES;;;;;;;;;;;;;;;;;;;;
Dry;116;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T4;Open;Rooibos;R757;2,205;1,955;;;1,734;1,583;;;23.07.2017;30.09.2017;69;0,372;136,2721424;27,96;4,92;67,12;sandy clay loam;3,89;22,5;76;G;1;8,65;29,8;-2,348812027;34,05146697;;;;;;;;;;;;;;;;;;;;;;;
Dry;117;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T5;Open;Rooibos;R745;2,291;2,041;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;27,96;4,92;67,12;sandy clay loam;4,89;23,5;76;G;1;10,15;29,05;-2,348814961;34,05143998;;;;;;;;;;;;;;;;;;;;;;;
Dry;118;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T6;Open;Rooibos;R791;2,158;1,908;;;1,629;1,478;;;23.07.2017;30.09.2017;69;0,43;136,2721424;27,96;4,92;67,12;sandy clay loam;5,89;17,5;70,5;G;1;7,8;28,25;-2,348872963;34,05145498;;;;;;;;;;;;;;;;;;;;;;;
Dry;119;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T7;Open;Rooibos;R802;2,25;2;;;1,678;1,527;;;23.07.2017;30.09.2017;69;0,473;136,2721424;27,96;4,92;67,12;sandy clay loam;6,89;18,5;74,5;G;1;10,05;27,95;-2,348858966;34,05138901;;;;;;;;;;;;;;;;;;;;;;;
Dry;120;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T8;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;27,96;4,92;67,12;sandy clay loam;7,89;19;98,5;G;0;;;-2,348644976;34,05149597;;;;;;;;;;;;;;;;;;;;;;;
Dry;121;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T1;Open;Rooibos;R822;2,188;1,938;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;17,96;4,92;77,12;sandy loam;2,02;9,65;63;G;0;5,5;29,1;-2,349263979;34,05146403;;;;;;;;;;;;;;;;;;;;;;;
Dry;122;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T2;Open;Rooibos;R792;2,239;1,989;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;17,96;4,92;77,12;sandy loam;3,02;3,1;53;G;0;9,05;28,55;-2,34923196;34,05142204;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;123;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T3;Open;Rooibos;R740;2,161;1,911;;;1,658;1,507;;;23.07.2017;30.09.2017;69;0,404;136,2721424;17,96;4,92;77,12;sandy loam;4,02;3,9;51;G;1;10,7;27,1;-2,349239001;34,05130402;;;;;;;;;;;;;;;;;;;;;;;
Dry;124;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T4;Open;Rooibos;R797;2,213;1,963;;;1,571;1,42;;;23.07.2017;30.09.2017;69;0,543;136,2721424;17,96;4,92;77,12;sandy loam;5,02;5,45;47;G;1;9,15;28,05;-2,349279989;34,05128097;;YES;YES;;;;;;;;;;;;;;;;;;;;
Dry;125;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T5;Open;Rooibos;R795;2,217;1,967;;;0,832;0,682;;;23.07.2017;30.09.2017;69;1,286;136,2721424;17,96;4,92;77,12;sandy loam;6,02;9,3;43;G;1;10,85;28,05;-2,34933204;34,05132196;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;126;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T6;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;17,96;4,92;77,12;sandy loam;7,02;10,85;40;G;1;;;-2,349350983;34,05133202;;;;;;;;;;;;;;;;;;;;;;;
Dry;127;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T7;Open;Rooibos;R751;2,262;2,012;;;1,639;1,489;;;23.07.2017;30.09.2017;69;0,523;136,2721424;17,96;4,92;77,12;sandy loam;8,02;5,35;58;G;1;9,7;28,1;-2,349185022;34,05126496;;;;;;;;;;;;;;;;;;;;;;;
Dry;128;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T8;Open;Rooibos;R819;2,16;1,91;;;2,803;2,652;;;23.07.2017;30.09.2017;69;-0,742;136,2721424;17,96;4,92;77,12;sandy loam;9,02;10,9;44;G;0;8,45;161,75;-2,349309996;34,05141802;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;129;"Mwantimba
";Dry;Pasture;1;Wet_P1_T1;Open;Rooibos;R768;2,212;1,962;;;0,672;0,521;;;23.07.2017;30.09.2017;69;1,441;136,2721424;31,21;11,38;57,41;sandy clay loam;1,73;2,4;2,4;O;1;11,8;29,05;-2,350336025;34,04966201;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;130;"Mwantimba
";Dry;Pasture;1;Wet_P1_T2;Open;Rooibos;R789;2,255;2,005;;;2,461;2,31;;;23.07.2017;30.09.2017;69;-0,305;136,2721424;31,21;11,38;57,41;sandy clay loam;2,73;2,1;3,5;O;0;8,95;28,55;-2,350372989;34,04962697;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;131;"Mwantimba
";Dry;Pasture;1;Wet_P1_T3;Open;Rooibos;R586;2,152;1,902;;;2,207;2,056;;;23.07.2017;30.09.2017;69;-0,154;136,2721424;31,21;11,38;57,41;sandy clay loam;3,73;4,5;7,5;O;0;8,95;28,6;-2,350325966;34,049617;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;132;"Mwantimba
";Dry;Pasture;1;Wet_P1_T4;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;31,21;11,38;57,41;sandy clay loam;4,73;0,7;9,8;G;1;;;-2,350480026;34,04955103;;;;;;;;;;;;;;;;;;;;;;;
Dry;133;"Mwantimba
";Dry;Pasture;1;Wet_P1_T5;Open;Rooibos;R817;2,175;1,925;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;31,21;11,38;57,41;sandy clay loam;5,73;2,2;10;O;1;8,75;31,3;-2,350474996;34,04980198;YES;;;;;;;;;;;;;;;;;;;;;;
Dry;134;"Mwantimba
";Dry;Pasture;1;Wet_P1_T6;Open;Rooibos;R837;2,191;1,941;;;1,744;1,593;;;23.07.2017;30.09.2017;69;0,348;136,2721424;31,21;11,38;57,41;sandy clay loam;6,73;1,1;15,4;O;1;6,65;29,2;-2,350355973;34,04980098;YES;;;;;;;;;;;;;;;;;;;;;;
Dry;135;"Mwantimba
";Dry;Pasture;1;Wet_P1_T7;Open;Rooibos;R756;2,269;2,019;;;2,041;1,89;;;23.07.2017;30.09.2017;69;0,129;136,2721424;31,21;11,38;57,41;sandy clay loam;7,73;2,1;5,6;O;1;8,55;31,35;-2,350358991;34,049719;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;136;"Mwantimba
";Dry;Pasture;1;Wet_P1_T8;Open;Rooibos;R184;2,202;1,952;;;1,785;1,635;;;23.07.2017;30.09.2017;69;0,318;136,2721424;31,21;11,38;57,41;sandy clay loam;8,73;2,3;16,3;G;1;5,9;29,9;-2,350215996;34,04982202;;;;;;;;;;;;;;;;;;;;;;;
Dry;137;"Mwantimba
";Dry;Pasture;2;Wet_P2_T1;Open;Rooibos;R746;2,229;1,979;;;5,031;4,88;;;23.07.2017;30.09.2017;69;-2,901;136,2721424;33,96;8,92;57,12;sandy clay loam;2,07;1,2;32,4;G;1;8,9;27,55;-2,348596025;34,05007096;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;138;"Mwantimba
";Dry;Pasture;2;Wet_P2_T2;Open;Rooibos;R821;2,168;1,918;;;0,206;0,055;;;23.07.2017;30.09.2017;69;1,863;136,2721424;33,96;8,92;57,12;sandy clay loam;3,07;2,8;26,4;G;1;7,05;28,8;-2,348544979;34,05014698;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;139;"Mwantimba
";Dry;Pasture;2;Wet_P2_T3;Open;Rooibos;R813;2,231;1,981;;;2,177;2,027;;;23.07.2017;30.09.2017;69;-0,046;136,2721424;33,96;8,92;57,12;sandy clay loam;4,07;5,7;19,4;G;1;11,2;28,15;-2,348720999;34,05012804;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;140;"Mwantimba
";Dry;Pasture;2;Wet_P2_T4;Open;Rooibos;R729;2,197;1,947;;;1,786;1,635;;;23.07.2017;30.09.2017;69;0,312;136,2721424;33,96;8,92;57,12;sandy clay loam;5,07;1,4;33,4;G;1;7,3;28;-2,348625027;34,05007096;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;141;"Mwantimba
";Dry;Pasture;2;Wet_P2_T5;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;33,96;8,92;57,12;sandy clay loam;6,07;1,4;28,4;G;1;;;-2,348606;34,05001002;;;;;;;;;;;;;;;;;;;;;;;
Dry;142;"Mwantimba
";Dry;Pasture;2;Wet_P2_T6;Open;Rooibos;R834;2,184;1,934;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;33,96;8,92;57,12;sandy clay loam;7,07;1,7;33,8;G;1;8,45;28,4;-2,348618992;34,04999603;;;;;;;;;;;;;;;;;;;;;;;
Dry;143;"Mwantimba
";Dry;Pasture;2;Wet_P2_T7;Open;Rooibos;R774;2,163;1,913;;;1,598;1,447;;;23.07.2017;30.09.2017;69;0,466;136,2721424;33,96;8,92;57,12;sandy clay loam;8,07;2;23,4;G;1;12,5;28;-2,348497035;34,04997901;;;;;;;;;;;;;;;;;;;;;;;
Dry;144;"Mwantimba
";Dry;Pasture;2;Wet_P2_T8;Open;Rooibos;R779;2,16;1,91;;;0,177;0,026;;;23.07.2017;30.09.2017;69;1,884;136,2721424;33,96;8,92;57,12;sandy clay loam;9,07;2,5;19,8;G;1;9,45;29,15;-2,34865604;34,04989502;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;145;"Mwantimba
";Dry;Pasture;3;Wet_P3_T1;Open;Rooibos;R728;2,243;1,993;;;1,958;1,807;;;23.07.2017;02.10.2017;71;0,186;137,1997965;39,96;12,92;47,12;sandy clay;1,65;3,95;13;O;0;6,35;30;-2,367526973;34,06035799;;;;;;;;;;;;;;;;;;;;;;;
Dry;146;"Mwantimba
";Dry;Pasture;3;Wet_P3_T2;Open;Rooibos;R13;2,249;1,999;;;0,684;0,533;;;23.07.2017;02.10.2017;71;1,466;137,1997965;39,96;12,92;47,12;sandy clay;2,65;2,75;17,7;O;1;6,1;31;-2,367538037;34,06038196;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;147;"Mwantimba
";Dry;Pasture;3;Wet_P3_T3;Open;Rooibos;R832;2,215;1,965;;;1,728;1,577;;;23.07.2017;02.10.2017;71;0,388;137,1997965;39,96;12,92;47,12;sandy clay;3,65;3,6;19;M;1;5,6;29,9;-2,367578018;34,06032303;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;148;"Mwantimba
";Dry;Pasture;3;Wet_P3_T4;Open;Rooibos;R823;2,214;1,964;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;39,96;12,92;47,12;sandy clay;4,65;4,9;17,49;M;1;6,5;31,6;-2,367626969;34,06031096;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;149;"Mwantimba
";Dry;Pasture;3;Wet_P3_T5;Open;Rooibos;R703;2,138;1,888;;;1,903;1,753;;;23.07.2017;02.10.2017;71;0,136;137,1997965;39,96;12,92;47,12;sandy clay;5,65;2,8;13;M;1;6,3;31;-2,367717996;34,06032496;;;;;;;;;;;;;;;;;;;;;;;
Dry;150;"Mwantimba
";Dry;Pasture;3;Wet_P3_T6;Open;Rooibos;R668;2,142;1,892;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;39,96;12,92;47,12;sandy clay;6,65;2,75;19;O;0;6,2;30,8;-2,367523033;34,06051297;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;151;"Mwantimba
";Dry;Pasture;3;Wet_P3_T7;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;39,96;12,92;47,12;sandy clay;7,65;1,4;7,9;O;1;;;-2,367346007;34,06031004;;;;;;;;;;;;;;;;;;;;;;;
Dry;152;"Mwantimba
";Dry;Pasture;3;Wet_P3_T8;Open;Rooibos;R788;2,187;1,937;;;0,432;0,281;;;23.07.2017;02.10.2017;71;1,656;137,1997965;39,96;12,92;47,12;sandy clay;8,65;2,2;15;M;0;6,4;28,45;-2,367543988;34,06016897;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;153;"Mwantimba
";Dry;Pasture;4;Wet_P4_T1;Open;Rooibos;R735;2,12;1,87;;;1,057;0,906;;;23.07.2017;02.10.2017;71;0,964;137,1997965;27,96;4,92;67,12;sandy clay loam;1,04;2,1;16,4;G;0;5,65;31,65;-2,367678015;34,05937797;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;154;"Mwantimba
";Dry;Pasture;4;Wet_P4_T2;Open;Rooibos;R836;2,2;1,95;;;0,625;0,475;;;23.07.2017;02.10.2017;71;1,476;137,1997965;27,96;4,92;67,12;sandy clay loam;2,04;2,15;9;G;0;4,05;30,45;-2,367729982;34,05935199;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;155;"Mwantimba
";Dry;Pasture;4;Wet_P4_T3;Open;Rooibos;R337;2,231;1,981;;;1,889;1,739;;;23.07.2017;02.10.2017;71;0,243;137,1997965;27,96;4,92;67,12;sandy clay loam;3,04;1,2;11;G;0;5,1;29,4;-2,367711961;34,059339;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;156;"Mwantimba
";Dry;Pasture;4;Wet_P4_T4;Open;Rooibos;R118;2,333;2,083;;;0,793;0,642;;;23.07.2017;02.10.2017;71;1,441;137,1997965;27,96;4,92;67,12;sandy clay loam;4,04;1,55;9,1;O;0;4,5;30,35;-2,36769503;34,05949901;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;157;"Mwantimba
";Dry;Pasture;4;Wet_P4_T5;Open;Rooibos;R478;2,164;1,914;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;27,96;4,92;67,12;sandy clay loam;5,04;2,3;7,7;O;0;5,65;29,85;-2,367801983;34,05952197;YES;;YES;;;;;;;;;;;;;;;;;;;;
Dry;158;"Mwantimba
";Dry;Pasture;4;Wet_P4_T6;Open;Rooibos;R773;2,232;1,982;;;1,355;1,205;;;23.07.2017;02.10.2017;71;0,778;137,1997965;27,96;4,92;67,12;sandy clay loam;6,04;1,9;4,3;O;0;5,95;31,8;-2,367927041;34,05930002;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;159;"Mwantimba
";Dry;Pasture;4;Wet_P4_T7;Open;Rooibos;;;;;;;;;;00.01.1900;;;;;27,96;4,92;67,12;sandy clay loam;7,04;2,65;0;G;1;;;-2,36768296;34,05923699;;;;;;;;;;;;;;;;;;;;;;;
Dry;160;"Mwantimba
";Dry;Pasture;4;Wet_P4_T8;Open;Rooibos;R401;2,214;1,964;;;1,788;1,638;;;23.07.2017;02.10.2017;71;0,326;137,1997965;27,96;4,92;67,12;sandy clay loam;8,04;0,8;10,8;O;0;6,25;29,2;-2,367547005;34,05949499;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;161;Handajega;Dry;Wild;1;Wet_W1_T1;Open;Rooibos;R673;2,121;1,871;;;1,162;1,012;;;24.07.2017;01.10.2017;69;0,86;162,6342073;21,96;4,92;73,12;sandy clay loam;1,24;7,6;35,8;M;0;5,65;31,7;-2,272751033;34,02317603;;YES;;;;;;;;;;;;;;;;;;;;;
Dry;162;Handajega;Dry;Wild;1;Wet_W1_T2;Open;Rooibos;R814;2,221;1,971;;;2,472;2,321;;;24.07.2017;01.10.2017;69;-0,35;162,6342073;21,96;4,92;73,12;sandy clay loam;2,24;4,1;31,4;M;0;4,45;31,65;-2,272706022;34,02316203;YES;YES;;;;;;;;;;;;;;;;;;;;;
Dry;163;Handajega;Dry;Wild;1;Wet_W1_T3;Open;Rooibos;R615;2,157;1,907;;;1,487;1,337;;;24.07.2017;01.10.2017;69;0,571;162,6342073;21,96;4,92;73,12;sandy clay loam;3,24;7,8;28,8;M;0;4,45;32,75;-2,272671992;34,02321098;;YES;;;;;;;;;;;;;;;;;;;;;
