plotcode,latitude,longitude,year,month,day,time,plot.ID,area,block,block.rep,landuse,n_vs_non.N,Moisture.m3.m3
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,27,12:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,27,15:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,27,18:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,27,21:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,00:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,03:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,06:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,09:00:00,103,Seronera,17,1,wild,legume,0.201
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,12:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,15:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,18:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,28,21:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,00:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,03:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,06:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,09:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,12:00:00,103,Seronera,17,1,wild,legume,0.201
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,15:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,18:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,29,21:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,00:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,03:00:00,103,Seronera,17,1,wild,legume,0.198
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,06:00:00,103,Seronera,17,1,wild,legume,0.190
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,09:00:00,103,Seronera,17,1,wild,legume,0.187
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,12:00:00,103,Seronera,17,1,wild,legume,0.186
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,15:00:00,103,Seronera,17,1,wild,legume,0.184
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,18:00:00,103,Seronera,17,1,wild,legume,0.185
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,30,21:00:00,103,Seronera,17,1,wild,legume,0.186
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,00:00:00,103,Seronera,17,1,wild,legume,0.186
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,03:00:00,103,Seronera,17,1,wild,legume,0.186
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,06:00:00,103,Seronera,17,1,wild,legume,0.186
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,09:00:00,103,Seronera,17,1,wild,legume,0.186
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,12:00:00,103,Seronera,17,1,wild,legume,0.188
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,15:00:00,103,Seronera,17,1,wild,legume,0.191
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,18:00:00,103,Seronera,17,1,wild,legume,0.192
TZ_SS_SW103,-2.439428028,34.83829902,2016,12,31,21:00:00,103,Seronera,17,1,wild,legume,0.192
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,00:00:00,103,Seronera,17,1,wild,legume,0.191
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,03:00:00,103,Seronera,17,1,wild,legume,0.191
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,06:00:00,103,Seronera,17,1,wild,legume,0.191
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,09:00:00,103,Seronera,17,1,wild,legume,0.191
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,12:00:00,103,Seronera,17,1,wild,legume,0.191
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,15:00:00,103,Seronera,17,1,wild,legume,0.194
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,18:00:00,103,Seronera,17,1,wild,legume,0.196
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,1,21:00:00,103,Seronera,17,1,wild,legume,0.198
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,00:00:00,103,Seronera,17,1,wild,legume,0.197
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,03:00:00,103,Seronera,17,1,wild,legume,0.196
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,06:00:00,103,Seronera,17,1,wild,legume,0.196
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,09:00:00,103,Seronera,17,1,wild,legume,0.196
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,12:00:00,103,Seronera,17,1,wild,legume,0.198
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,15:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,18:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,2,21:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,00:00:00,103,Seronera,17,1,wild,legume,0.201
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,03:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,06:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,09:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,12:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,15:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,18:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,3,21:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,00:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,03:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,06:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,09:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,12:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,15:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,18:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,4,21:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,00:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,03:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,06:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,09:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,12:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,15:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,18:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,5,21:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,00:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,03:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,06:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,09:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,12:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,15:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,18:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,6,21:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,00:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,03:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,06:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,09:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,12:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,15:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,18:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,7,21:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,00:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,03:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,06:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,09:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,12:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,15:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,18:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,8,21:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,00:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,03:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,06:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,09:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,12:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,15:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,18:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,9,21:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,00:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,03:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,06:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,09:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,12:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,15:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,18:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,10,21:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,00:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,03:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,06:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,09:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,12:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,15:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,18:00:00,103,Seronera,17,1,wild,legume,0.216
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,11,21:00:00,103,Seronera,17,1,wild,legume,0.216
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,00:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,03:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,06:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,09:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,12:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,15:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,18:00:00,103,Seronera,17,1,wild,legume,0.216
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,12,21:00:00,103,Seronera,17,1,wild,legume,0.217
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,00:00:00,103,Seronera,17,1,wild,legume,0.216
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,03:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,06:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,09:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,12:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,15:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,18:00:00,103,Seronera,17,1,wild,legume,0.216
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,13,21:00:00,103,Seronera,17,1,wild,legume,0.216
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,00:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,03:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,06:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,09:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,12:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,15:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,18:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,14,21:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,00:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,03:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,06:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,09:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,12:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,15:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,18:00:00,103,Seronera,17,1,wild,legume,0.215
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,15,21:00:00,103,Seronera,17,1,wild,legume,0.214
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,00:00:00,103,Seronera,17,1,wild,legume,0.213
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,03:00:00,103,Seronera,17,1,wild,legume,0.211
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,06:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,09:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,12:00:00,103,Seronera,17,1,wild,legume,0.210
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,15:00:00,103,Seronera,17,1,wild,legume,0.212
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,18:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,16,21:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,00:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,03:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,06:00:00,103,Seronera,17,1,wild,legume,0.201
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,09:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,12:00:00,103,Seronera,17,1,wild,legume,0.200
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,15:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,18:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,17,21:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,00:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,03:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,06:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,09:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,12:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,15:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,18:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,18,21:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,00:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,03:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,06:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,09:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,12:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,15:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,18:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,19,21:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,00:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,03:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,06:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,09:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,12:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,15:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,18:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,20,21:00:00,103,Seronera,17,1,wild,legume,0.209
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,00:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,03:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,06:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,09:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,12:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,15:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,18:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,21,21:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,00:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,03:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,06:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,09:00:00,103,Seronera,17,1,wild,legume,0.201
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,12:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,15:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,18:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,22,21:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,00:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,03:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,06:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,09:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,12:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,15:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,18:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,23,21:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,00:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,03:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,06:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,09:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,12:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,15:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,18:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,24,21:00:00,103,Seronera,17,1,wild,legume,0.208
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,00:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,03:00:00,103,Seronera,17,1,wild,legume,0.205
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,06:00:00,103,Seronera,17,1,wild,legume,0.203
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,09:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,12:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,15:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,18:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,25,21:00:00,103,Seronera,17,1,wild,legume,0.207
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,26,00:00:00,103,Seronera,17,1,wild,legume,0.206
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,26,03:00:00,103,Seronera,17,1,wild,legume,0.204
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,26,06:00:00,103,Seronera,17,1,wild,legume,0.202
TZ_SS_SW103,-2.439428028,34.83829902,2017,1,26,09:00:00,103,Seronera,17,1,wild,legume,0.201
