number,Latitude,Longitude,area,rain.region,landuse,block,date,area.m2,ind.no,species,N.non,tree.part,entity,circum.cm,dbh.cm,base.di.raw,base.di.cm,height.cm,age,condition,dbh.kg.per.tree,basal.diamter,basal.diamter,total.basal.area.m2,Biomass.kg.per.tree,Biomass.kg.per.treePhilipo,Carbon.kg.per.tree,References,Fire.freq,Year.of.last.fire,annual.precip.mm2015_2017,precip.mm2017,precip.mm2016
2006,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,16,Ormocarpum trachycarpum,non,trunk,live,,0,3.8,1.209577567,0,young,good,0,2.047571459,1.424630289,0.0001149,1.424630289,1.424630289,0.712315144,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2007,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,17,Euclea divinorum,N,trunk,live,,0,2.3,0.732112738,0,young,good,0,1.424315262,1.185881639,0.0000421,1.185881639,1.185881639,0.59294082,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2008,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,18,Euclea divinorum,N,trunk,live,,0,1.4,0.445633841,0,young,good,0,0.961482546,0.971330297,0.0000156,0.971330297,0.971330297,0.485665148,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2009,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,19,Grewia bicolor,non,trunk,live,,0,9.9,3.151267873,0,young,good,0,3.661939326,1.908910508,0.0007799,1.908910508,1.908910508,0.954455254,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2010,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,20,Rhus natalensis,non,trunk,live,,0,6.1,1.941690306,0,young,good,0,2.780199936,1.661986744,0.0002961,1.661986744,1.661986744,0.830993372,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2011,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,21,Euclea divinorum,N,trunk,live,,0,2.5,0.795774715,0,young,good,0,1.516717504,1.224221183,0.0000497,1.224221183,1.224221183,0.612110591,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2012,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,22,Cordia ovalis,non,trunk,live,22,7.002817496,,0,0,middle,good,16.21584632,0.018,0,0.0038516,16.21584632,8.99210763,8.10792316,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2013,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,23,Croton dichogamus,non,trunk,live,,0,4.4,1.400563499,0,young,good,0,2.259800963,1.497264493,0.0001541,1.497264493,1.497264493,0.748632247,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2014,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,24,Grewia bicolor,non,trunk,live,,0,2.2,0.70028175,0,young,good,0,1.376832569,1.16568974,0.0000385,1.16568974,1.16568974,0.58284487,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2015,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,25,Mytenus sp,non,trunk,live,,0,0.8,0.254647909,0,young,good,0,0.598748755,0.762068734,0.0000051,0.762068734,0.762068734,0.381034367,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2016,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,26,Grewia villosa,non,trunk,live,,0,0.6,0.190985932,0,young,good,0,0.465440584,0.668909997,0.0000029,0.668909997,0.668909997,0.334454998,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2017,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,27,Euclea divinorum,N,trunk,live,,0,0.8,0.254647909,0,young,good,0,0.598748755,0.762068734,0.0000051,0.762068734,0.762068734,0.381034367,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2018,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,28,Acacia nilotica,N,trunk,live,45,14.32394488,,0,0,mature,good,83.51657068,0.018,0,0.0161145,83.51657068,55.8866323,41.75828534,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2019,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,29,Rhus natalensis,non,trunk,live,,0,5.5,1.750704374,0,young,good,0,2.608353958,1.60945766,0.0002407,1.60945766,1.60945766,0.80472883,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2020,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,30,Rhus natalensis,non,trunk,live,,0,3.2,1.018591636,0,young,good,0,1.816144149,1.340948973,0.0000815,1.340948973,1.340948973,0.670474487,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2021,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,31,Mytenus sp,non,trunk,live,,0,0.8,0.254647909,0,young,good,0,0.598748755,0.762068734,0.0000051,0.762068734,0.762068734,0.381034367,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2022,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,32,Ormocarpum trachycarpum,non,trunk,live,,0,1.7,0.541126807,0,young,good,0,1.125235434,1.052252552,0.000023,1.052252552,1.052252552,0.526126276,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2023,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,33,Ormocarpum trachycarpum,non,trunk,live,,0,0.9,0.286478898,0,young,good,0,0.662886911,0.803048511,0.0000064,0.803048511,0.803048511,0.401524256,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2024,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,34,Ormocarpum trachycarpum,non,trunk,live,,0,1.9,0.604788784,0,young,good,0,1.228859901,1.100390795,0.0000287,1.100390795,1.100390795,0.550195397,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2025,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,35,Ormocarpum trachycarpum,non,trunk,live,,0,1.3,0.413802852,0,young,good,0,0.904484818,0.941533227,0.0000134,0.941533227,0.941533227,0.470766614,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2026,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,36,Ormocarpum trachycarpum,non,trunk,live,,0,1.4,0.445633841,0,young,good,0,0.961482546,0.971330297,0.0000156,0.971330297,0.971330297,0.485665148,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2027,-1.888434989,35.30764502,Ololosokwan,Intermediate,pasture,2,16.05.2017,400,37,Ormocarpum trachycarpum,non,trunk,live,,0,1.3,0.413802852,0,young,good,0,0.904484818,0.941533227,0.0000134,0.941533227,0.941533227,0.470766614,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2028,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,1,Acacia drepanolobium,N,trunk,live,,0,0.6,0.190985932,0,young,good,0,0.465440584,0.668909997,0.0000029,0.668909997,0.668909997,0.334454998,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2029,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,2,Acacia drepanolobium,N,trunk,live,,0,1.6,0.509295818,0,young,good,0,1.071806582,1.026550818,0.0000204,1.026550818,1.026550818,0.513275409,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2030,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,3,Acacia drepanolobium,N,trunk,live,,0,1,0.318309886,0,young,good,0,0.725457349,0.841104838,0.000008,0.841104838,0.841104838,0.420552419,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2031,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,4,Acacia platyclada,N,trunk,live,,0,2.2,0.70028175,0,young,good,0,1.376832569,1.16568974,0.0000385,1.16568974,1.16568974,0.58284487,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2032,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,5,Acacia drepanolobium,N,trunk,live,,0,0.5,0.159154943,0,young,good,0,0.39608958,0.614889893,0.000002,0.614889893,0.614889893,0.307444946,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2033,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,6,Acacia drepanolobium,N,trunk,live,,0,,0,0,young,good,0,0.018,0,0,0,0,0,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2034,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,7,Acacia gerrardii,N,trunk,live,55,17.50704374,,0,0,mature,good,132.2456561,0.018,0,0.0240722,132.2456561,93.28296434,66.12282807,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2035,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,8,Acacia drepanolobium,N,trunk,live,,0,0.8,0.254647909,0,young,good,0,0.598748755,0.762068734,0.0000051,0.762068734,0.762068734,0.381034367,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2036,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,9,Acacia drepanolobium,N,trunk,live,,0,2.6,0.827605704,0,young,good,0,1.561697285,1.24245615,0.0000538,1.24245615,1.24245615,0.621228075,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2037,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,10,Grewia bicolor,non,trunk,live,,0,2.6,0.827605704,0,young,good,0,1.561697285,1.24245615,0.0000538,1.24245615,1.24245615,0.621228075,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2038,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,11,Acacia drepanolobium,N,trunk,live,,0,0.3,0.095492966,0,young,good,0,0.251483415,0.483201216,0.0000007,0.483201216,0.483201216,0.241600608,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2039,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,12,Acacia drepanolobium,N,trunk,live,,0,0.3,0.095492966,0,young,good,0,0.251483415,0.483201216,0.0000007,0.483201216,0.483201216,0.241600608,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2040,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,13,Acacia drepanolobium,N,trunk,live,,0,0.3,0.095492966,0,young,good,0,0.251483415,0.483201216,0.0000007,0.483201216,0.483201216,0.241600608,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2041,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,14,Acacia drepanolobium,N,trunk,live,,0,2.3,0.732112738,0,young,good,0,1.424315262,1.185881639,0.0000421,1.185881639,1.185881639,0.59294082,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2042,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,15,Acacia drepanolobium,N,trunk,live,,0,0.9,0.286478898,0,young,good,0,0.662886911,0.803048511,0.0000064,0.803048511,0.803048511,0.401524256,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2043,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,16,Acacia platyclada,N,trunk,live,,0,0.6,0.190985932,0,young,good,0,0.465440584,0.668909997,0.0000029,0.668909997,0.668909997,0.334454998,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2044,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,17,Acacia drepanolobium,N,trunk,live,,0,1.6,0.509295818,0,young,good,0,1.071806582,1.026550818,0.0000204,1.026550818,1.026550818,0.513275409,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2045,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,18,Acacia drepanolobium,N,trunk,live,,0,1.7,0.541126807,0,young,good,0,1.125235434,1.052252552,0.000023,1.052252552,1.052252552,0.526126276,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2046,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,19,Balanites aegyptiaca,non,trunk,live,87,27.6929601,,0,0,mature,good,378.0329087,0.018,0,0.0602323,378.0329087,300.7800618,189.0164543,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2047,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,20,Rhus natalensis,non,trunk,live,,0,1.3,0.413802852,0,young,good,0,0.904484818,0.941533227,0.0000134,0.941533227,0.941533227,0.470766614,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2048,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,21,Euclea divinorum,N,trunk,live,30,9.549296586,,0,0,middle,good,32.99538753,0.018,0,0.007162,32.99538753,19.84938044,16.49769376,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2049,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,22,Rhus natalensis,non,trunk,live,,0,6,1.909859317,0,young,good,0,2.752348123,1.653586442,0.0002865,1.653586442,1.653586442,0.826793221,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2050,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,23,Rhus natalensis,non,trunk,live,,0,3.1,0.986760647,0,young,good,0,1.775454072,1.325690036,0.0000765,1.325690036,1.325690036,0.662845018,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2051,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,24,Acacia gerrardii,N,trunk,live,50,15.91549431,,0,0,mature,good,106.3103651,0.018,0,0.0198944,106.3103651,73.13526063,53.15518255,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2052,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,25,Grewia villosa,non,trunk,live,,0,0.3,0.095492966,0,young,good,0,0.251483415,0.483201216,0.0000007,0.483201216,0.483201216,0.241600608,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2053,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,26,Mytenus sp,non,trunk,live,,0,0.7,0.22281692,0,young,good,0,0.5329623,0.717608737,0.0000039,0.717608737,0.717608737,0.358804369,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2054,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,27,Mytenus sp,non,trunk,live,,0,0.5,0.159154943,0,young,good,0,0.39608958,0.614889893,0.000002,0.614889893,0.614889893,0.307444946,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2055,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,28,Mytenus sp,non,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2056,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,29,Mytenus sp,non,trunk,live,,0,0.3,0.095492966,0,young,good,0,0.251483415,0.483201216,0.0000007,0.483201216,0.483201216,0.241600608,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2057,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,30,Mytenus sp,non,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2058,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,31,Mytenus sp,non,trunk,live,,0,1.6,0.509295818,0,young,good,0,1.071806582,1.026550818,0.0000204,1.026550818,1.026550818,0.513275409,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2059,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,32,Balanites aegyptiaca,non,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2060,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,33,Acacia drepanolobium,N,trunk,live,,0,1.7,0.541126807,0,young,good,0,1.125235434,1.052252552,0.000023,1.052252552,1.052252552,0.526126276,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2061,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,34,Acacia drepanolobium,N,trunk,live,,0,1.6,0.509295818,0,young,good,0,1.071806582,1.026550818,0.0000204,1.026550818,1.026550818,0.513275409,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2062,-1.887985971,35.30949097,Ololosokwan,Intermediate,pasture,3,16.05.2017,400,35,Cordia ovalis,non,trunk,live,,0,0.6,0.190985932,0,young,good,0,0.465440584,0.668909997,0.0000029,0.668909997,0.668909997,0.334454998,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2063,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,1,Acacia drepanolobium,N,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2064,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,2,Acacia drepanolobium,N,trunk,live,4.6,1.464225476,,0,0,middle,good,0.450023558,0.018,0,0.0001684,0.450023558,0.165453949,0.225011779,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2065,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,3,Acacia drepanolobium,N,trunk,live,,0,1.7,0.541126807,0,young,good,0,1.125235434,1.052252552,0.000023,1.052252552,1.052252552,0.526126276,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2066,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,4,Acacia drepanolobium,N,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2067,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,5,Acacia drepanolobium,N,trunk,live,,0,1.3,0.413802852,0,young,good,0,0.904484818,0.941533227,0.0000134,0.941533227,0.941533227,0.470766614,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2068,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,6,Acacia drepanolobium,N,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2069,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,7,Acacia drepanolobium,N,trunk,live,,0,0.2,0.063661977,0,young,good,0,0.175997184,0.397488596,0.0000003,0.397488596,0.397488596,0.198744298,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2070,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,8,Acacia drepanolobium,N,trunk,live,,0,0.5,0.159154943,0,young,good,0,0.39608958,0.614889893,0.000002,0.614889893,0.614889893,0.307444946,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2071,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,9,Acacia drepanolobium,N,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2072,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,10,Acacia drepanolobium,N,trunk,live,,0,0.4,0.127323954,0,young,good,0,0.324807404,0.553901981,0.0000013,0.553901981,0.553901981,0.27695099,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2073,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,11,Acacia drepanolobium,N,trunk,live,1.2,0.381971863,,0,0,middle,good,0.020730579,0.018,0,0.0000115,0.020730579,0.005355575,0.01036529,Lugana. 2015,0,2000,856.4130124,741.3874752,821.2438794
2074,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,12,Acacia drepanolobium,N,trunk,live,,0,1.2,0.381971863,0,young,good,0,0.846189096,0.910048953,0.0000115,0.910048953,0.910048953,0.455024476,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2075,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,13,Acacia drepanolobium,N,trunk,live,,0,1.3,0.413802852,0,young,good,0,0.904484818,0.941533227,0.0000134,0.941533227,0.941533227,0.470766614,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2076,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,14,Balanites aegyptiaca,non,trunk,live,,0,1,0.318309886,0,young,good,0,0.725457349,0.841104838,0.000008,0.841104838,0.841104838,0.420552419,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2077,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,15,Acacia drepanolobium,N,trunk,live,,0,1,0.318309886,0,young,good,0,0.725457349,0.841104838,0.000008,0.841104838,0.841104838,0.420552419,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
2078,-1.888421997,35.31193304,Ololosokwan,Intermediate,pasture,4,16.05.2017,400,16,Acacia drepanolobium,N,trunk,live,,0,0.7,0.22281692,0,young,good,0,0.5329623,0.717608737,0.0000039,0.717608737,0.717608737,0.358804369,Chamshama et al. 2004,0,2000,856.4130124,741.3874752,821.2438794
