plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,transplant,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,Tagsp,pasture.disc.setup,height..setup,target.sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,target.sp.cover.harvest..,total.veg.cover.harvest..,PREVIOUS..HX.1.biomass.target.sp.g,PREVIOUS..HX.1.biomass.other.sp.g,PREVIOUS..HX.1.biomass.total.g,biomass.total.g,productivity.total.g.m2.day,consumption.total.g.m2.day,productivity.total.g.m2.dayWEIGHTED,consumption.total.g.m2.dayWEIGHTED,pool,biomass.sp,prodsp,conssp,prodsp.per,conssp.per,Plant.N.SUA,Plant.N.NTNU,Plant.C,Plant.N,Plant.CN,Lag.N,rain.sum,rain.acc.sum,map15_17,sand.per,N.per,SOC.per,rain.sum,zero.days,consec.NoRain.days
WET_P_2_EX_H5,WET_P_2_H5,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,EX,H5,959,-2.348488,34.05011,9/30/2017,12/13/2017,74,Chr ori,0,1.2,8,12,4.5,20.2,65,92,20.96,5.82,26.78,20,0.037162162,0.45045045,-2.03832093,0.474474474,target,9,-0.334084084,0.112612613,-0.60011935,0.144375144,2.03,,,2.03,,2.23,512.07,1697.05528,1295.06,45.98,0.119,,512.073647,25,6
WET_P_2_OP_H5,WET_P_2_H5,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,OP,H5,959,-2.348488,34.05011,9/30/2017,12/13/2017,74,Chr ori,0,1,14,18,2.4,4.2,60,72,17.9,1.11,19.01,8,-0.413288288,,,,target,6,-0.446696697,,,,2.24,,,2.24,,3.75,512.07,2209.128927,1295.06,45.98,0.119,,512.073647,25,6
WET_P_3_EX_H5,WET_P_3_H5,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,EX,H5,1022,-2.367293,34.062509,9/30/2017,12/13/2017,74,Chr ori,1,1.3,44,55,2,4.8,85,97,13.18,5.38,18.56,21,0.234984985,0.154279279,-1.400544875,0.289132883,target,14,0.051051051,-0.033408408,-0.079491256,-0.203696343,1.96,,,1.96,,2.49,512.07,1697.05528,1295.06,42.5,0.17,1.6,512.073647,25,7
WET_P_3_OP_H5,WET_P_3_H5,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,OP,H5,1022,-2.367293,34.062509,9/30/2017,12/13/2017,74,Chr ori,1.5,1.8,25,45,2,2.4,68,75,12.64,2.1,14.74,16.89,0.080705706,,,,target,14.89,0.084459459,,,,,,,,,3.19,512.07,2209.128927,1295.06,42.5,0.17,1.6,512.073647,25,7
WET_P_4_EX_H5,WET_P_4_H5,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,EX,H5,1020,-2.36857,34.062586,9/30/2017,12/13/2017,74,Chr ori,1,1.2,18,26,3.5,27.1,55,85,13.92,7.26,21.18,56.25,0.983108108,1.548423423,-0.336844197,1.428772523,target,21.78,0.155780781,0.592342342,0.283237783,1.076986077,,,,,,1.17,512.07,1613.239547,1295.06,57.26,0.154,,512.073647,25,7
WET_P_4_OP_H5,WET_P_4_H5,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,OP,H5,1020,-2.36857,34.062586,9/30/2017,12/13/2017,74,Chr ori,1,2.4,37,30,1.5,4.3,55,65,17.63,12.43,30.06,15,-0.565315315,,,,target,6,-0.436561562,,,,2.17,,,2.17,,2.49,512.07,2125.313194,1295.06,57.26,0.154,,512.073647,25,7
DRY_W_1_EX_H5,DRY_W_1_H5,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX,H5,995,-3.299332,34.848458,9/28/2017,12/11/2017,74,Cyn dac,3.5,9.8,5,32,2.5,4.2,15,20,2.28,7.37,9.65,29.7,0.756756757,0.964714715,4.380630631,0.207957958,target,7.7,0.126501502,0.213963964,-1.323823824,-1.066066066,,,,,,1,151.07,1044.219247,754.84,12,0.294,2.34,151.0736463,44,8
DRY_W_1_EX2_H5,DRY_W_1_H5,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX2,H5,995,-3.299332,34.848458,9/28/2017,12/11/2017,74,Cyn dac,2.5,2.2,9,12,3,10.3,15,60,5.32,13.62,18.94,13.96,0.165915916,0.373873874,-0.32032032,0.299399399,target,11.96,0.286411411,0.373873874,-0.257757758,1.491491491,1.3,,,1.3,,0.66,151.07,1195.292893,754.84,12,0.294,2.34,151.0736463,44,8
DRY_W_1_OP_H5,DRY_W_1_H5,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,OP,H5,995,-3.299332,34.848458,9/28/2017,12/11/2017,74,Cyn dac,3,1.2,7,10,3.5,0.8,5,10,4.33,5.21,9.54,4,-0.207957958,,,,target,2,-0.087462462,,,,1.19,,,1.19,,1.08,151.07,1346.366539,754.84,12,0.294,2.34,151.0736463,44,8
DRY_W_2_EX_H5,DRY_W_2_H5,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX,H5,980,-3.303268,34.847796,9/28/2017,12/11/2017,74,Cyn dac,1.6,4.4,10,23,2,4.2,20,28,12.35,3.41,15.76,20.87,0.611861862,0.595720721,0.653555341,0.170555556,target,4,0.055555556,0.075075075,-0.431681682,-0.813313313,1.75,,,1.75,,2.52,151.07,1044.219247,754.84,17.39,0.264,,151.0736463,44,9
DRY_W_2_EX2_H5,DRY_W_2_H5,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX2,H5,980,-3.303268,34.847796,9/28/2017,12/11/2017,74,Cyn dac,1,2.4,10,13,1.5,3.9,12,45,3.87,4.05,7.92,8,0.128753754,0.112612613,-1.476997831,0.086336336,target,5,0.093093093,0.112612613,0.381631632,0.625625626,2.21,,,2.21,,1.25,151.07,1195.292893,754.84,17.39,0.264,,151.0736463,44,9
DRY_W_2_OP_H5,DRY_W_2_H5,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,OP,H5,980,-3.303268,34.847796,9/28/2017,12/11/2017,74,Cyn dac,1.5,2.4,5,15,1,1.8,8,26,2.52,2.05,4.57,5,0.016141141,,,,target,2,-0.01951952,,,,1.51,,,1.51,,1.22,151.07,1346.366539,754.84,17.39,0.264,,151.0736463,44,9
DRY_W_3_EX_H5,DRY_W_3_H5,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,EX,H5,998,-3.295645,34.852435,9/28/2017,12/11/2017,74,Cyn dac,2,2,10,17,1,0.9,8,35,5.11,5.46,10.57,14.29,0.277777778,0.348723724,-2.777956528,0.168975225,target,10.48,0.258258258,0.280780781,2.214714715,4.166666667,,,,,,0.91,151.07,1042.181791,717.36,16.5,0.226,1.97,151.0736463,44,9
DRY_W_3_EX2_H5,DRY_W_3_H5,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,EX2,H5,998,-3.295645,34.852435,9/28/2017,12/11/2017,74,Cyn dac,1,1.6,1,7,2,2.5,10,35,1.77,3.15,4.92,8,0.041666667,0.112612613,-3.452559703,0.086336336,target,2,-0.06006006,-0.037537538,-1.951951952,-1.501501502,1.79,,,1.79,,1.31,151.07,1193.255438,717.36,16.5,0.226,1.97,151.0736463,44,9
DRY_W_3_OP_H5,DRY_W_3_H5,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,OP,H5,998,-3.295645,34.852435,9/28/2017,12/11/2017,74,Cyn dac,1.8,1.4,10,10,2.5,1.9,5,10,3.6,3.29,6.89,5,-0.070945946,,,,target,3,-0.022522523,,,,1.75,,,1.75,,1.38,151.07,1344.329084,717.36,16.5,0.226,1.97,151.0736463,44,9
DRY_W_4_EX_H5,DRY_W_4_H5,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,EX,H5,1000,-3.296013,34.854327,9/28/2017,12/11/2017,74,Cyn dac,1.3,2.4,10,10,1,5.1,15,20,3.8,3.87,7.67,11,0.1753003,0.075075075,0.236775237,-0.052552553,target,3,0.048048048,-0.15015015,0.492492492,0,2.35,,,2.35,,1.27,214.85,1211.395419,717.36,36.4,0.218,,214.8469402,40,9
DRY_W_4_EX2_H5,DRY_W_4_H5,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,EX2,H5,1000,-3.296013,34.854327,9/28/2017,12/11/2017,74,Cyn dac,1.8,3.4,8,12,1,5.2,20,45,3.92,6.29,10.21,5.31,-0.038288288,-0.138513514,-1.384846385,-0.045439189,target,4,0.085585586,-0.112612613,0.492492492,-0.3003003,1.65,,,1.65,,1.21,214.85,1426.24236,717.36,36.4,0.218,,214.8469402,40,9
DRY_W_4_OP_H5,DRY_W_4_H5,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,OP,H5,1000,-3.296013,34.854327,9/28/2017,12/11/2017,74,Cyn dac,1.5,7.6,10,14,1.5,2.6,25,40,1.72,4.61,6.33,9,0.100225225,,,,target,7,0.198198198,,,,2.28,,,2.28,,1.1,214.85,1641.0893,717.36,36.4,0.218,,214.8469402,40,9
DRY_P_1_EX_H5,DRY_P_1_H5,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,EX,H5,1009,-3.303212,34.847736,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,4,0.8,1.6,10,25,0.18,2.19,2.37,2,0.075075075,-0.336336336,0.3003003,-0.125225225,target,1,0.037537538,0.005630631,0.375375375,0.162662663,3.4,,,3.4,,0.34,128.55,650.1934884,672.04,61.83,0.129,1.27,128.5471668,41,6
DRY_P_1_OP_H5,DRY_P_1_H5,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,OP,H5,1009,-3.303212,34.847736,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,6,0,0.8,15,35,0,0,0,10.96,0.411411411,,,,target,0.85,0.031906907,,,,,,,,,,128.55,778.7406552,672.04,61.83,0.129,1.27,128.5471668,41,6
DRY_P_2_EX_H5,DRY_P_2_H5,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,EX,H5,1006,-3.408426,34.850244,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,6,2.9,3.3,5,35,0,0,0,5,0.187687688,0.112612613,0.536250536,0.058183183,target,1,0.037537538,0,0.750750751,-0.187687688,2.38,,,2.38,,,128.55,650.1934884,672.04,66.85,0.129,,128.5471668,41,6
DRY_P_2_OP_H5,DRY_P_2_H5,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,OP,H5,1006,-3.408426,34.850244,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,3,0,0.7,4,10,0,0,0,2,0.075075075,,,,target,1,0.037537538,,,,1.51,,,1.51,,,128.55,778.7406552,672.04,66.85,0.129,,128.5471668,41,6
DRY_P_3_EX_H5,DRY_P_3_H5,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,EX,H5,1001,-3.406316,34.850407,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,4,0.5,2.5,5,18,0,0,0,4.17,,0.073573574,,0.011584084,target,1,,0,,0.214500215,2.31,,,2.31,,,128.55,690.2122796,672.04,58.83,0.146,1.55,128.5471668,41,7
DRY_P_3_OP_H5,DRY_P_3_H5,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,OP,H5,1001,-3.406316,34.850407,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,3,0,1.74,7,20,,,,2.21,,,,,target,1,,,,,2.38,,,2.38,,,128.55,818.7594464,672.04,58.83,0.146,1.55,128.5471668,41,7
DRY_P_4_EX_H5,DRY_P_4_H5,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,EX,H5,1003,-3.406853,34.8516,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,7,0.5,3.2,5,35,0,0,0,2,,0,,0.002252252,target,1,,0,,0.542208876,2.59,,,2.59,,,128.55,690.2122796,672.04,57.61,0.145,,128.5471668,41,8
DRY_P_4_OP_H5,DRY_P_4_H5,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,OP,H5,1003,-3.406853,34.8516,9/27/2017,12/10/2017,74,Chl pyc,0,0,1,5,0.5,1.1,18,32,,,,2,,,,,target,1,,,,,3.01,,,3.01,,,128.55,818.7594464,672.04,57.61,0.145,,128.5471668,41,8
SE_1_EX_H5,SE_1_H5,SE,SE_1,,Seronera,SE,Control,W,1,,EX,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,Dig mac,4.5,7.4,30,40,5,15,20,50,30.41,30.83,61.24,35,-0.415294925,0.171467764,-1.638374486,0.18861454,target,19,-0.147462277,-0.24005487,-0.737311385,1.748971193,1.54,,,1.54,,1.46,265.08,1628.772592,855.62,53.59,0.113,,265.0822591,35,6
SE_1_EX2_H5,SE_1_H5,SE,SE_1,,Seronera,SE,Control,W,1,,EX2,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,Dig mac,5.3,11.4,35,45,5,21.9,25,35,23.55,55.17,78.72,41,-0.209533608,0.377229081,-0.021678424,0.080589849,target,11,-0.4218107,-0.514403292,-2.486282579,-2.949245542,1.33,,,1.33,,1.07,265.08,1893.854851,855.62,53.59,0.113,,265.0822591,35,6
SE_1_OP_H5,SE_1_H5,SE,SE_1,,Seronera,SE,Control,W,1,,OP,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,Dig mac,6,9,30,55,3.5,0.5,20,40,23.3,23.81,47.11,30,-0.586762689,,,,target,26,0.092592593,,,,1.51,,,1.51,,1.69,265.08,2158.93711,855.62,53.59,0.113,,265.0822591,35,6
SE_2_EX_H5,SE_2_H5,SE,SE_2,,Seronera,SE,Control,W,2,,EX,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,Dig mac,3,3.6,20,30,4,17.6,20,47,10.67,72.08,82.75,31,-0.415294925,0.411522634,-1.434072469,0.304183813,target,10,-0.073388203,0.171467764,-2.448559671,0.244953949,1.44,,,1.44,,1.58,265.08,1628.772592,855.62,63.33,0.13,1.31,265.0822591,35,7
SE_2_EX2_H5,SE_2_H5,SE,SE_2,,Seronera,SE,Control,W,2,,EX2,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,Dig mac,3.5,8.2,12,40,6,31.2,7,62,8.58,40.1,48.68,37,-0.209533608,0.617283951,-1.649436922,0.59122085,target,3,-0.313443073,-0.068587106,-2.693513619,-0.244953949,0.84,,,0.84,,1.4,265.08,1893.854851,855.62,63.33,0.13,1.31,265.0822591,35,7
SE_2_OP_H5,SE_2_H5,SE,SE_2,,Seronera,SE,Control,W,2,,OP,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,Dig mac,1.8,6,17,30,3,3.7,10,30,12.14,30.97,43.11,19,-0.826817558,,,,target,5,-0.244855967,,,,1.05,,,1.05,,1.27,265.08,2158.93711,855.62,63.33,0.13,1.31,265.0822591,35,7
SE_3_EX_H5,SE_3_H5,SE,SE_3,,Seronera,SE,Control,W,3,,EX,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,Dig mac,2,4.8,10,25,3,15.8,15,45,34.89,53.18,88.07,33.8,0.352537723,0.679012346,-0.411522634,0.305555556,target,21.8,0.478052126,0.576131687,2.288523091,3.440786465,0.84,,,0.84,,1.16,265.08,1628.772592,855.62,64.45,0.129,,265.0822591,35,7
SE_3_EX2_H5,SE_3_H5,SE,SE_3,,Seronera,SE,Control,W,3,,EX2,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,Dig mac,3,3.4,23,35,4,29,20,30,18.62,19.16,37.78,24,0.016460905,0.342935528,-0.243865264,0.030864198,target,9,0.03909465,0.137174211,-1.152263374,-0.171467764,1.3,,,1.3,,1.51,265.08,1893.854851,855.62,64.45,0.129,,265.0822591,35,7
SE_3_OP_H5,SE_3_H5,SE,SE_3,,Seronera,SE,Control,W,3,,OP,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,Dig mac,2.3,3.2,15,28,2,1.7,10,45,7.86,15.66,23.52,14,-0.326474623,,,,target,5,-0.098079561,,,,1.23,,,1.23,,1.19,265.08,2158.93711,855.62,64.45,0.129,,265.0822591,35,7
SE_4_EX_H5,SE_4_H5,SE,SE_4,,Seronera,SE,Control,W,4,,EX,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,Dig mac,2.8,4.3,20,40,5.5,20.6,30,50,18.33,18.93,37.26,29,-0.032578875,-0.493484225,-0.945522242,-0.17234225,target,12,-0.12345679,-0.562071331,-3.978052126,-0.685871056,1.26,,,1.26,,1.26,265.08,1628.772592,855.62,65.67,0.143,1.5,265.0822591,35,8
SE_4_EX2_H5,SE_4_H5,SE,SE_4,,Seronera,SE,Control,W,4,,EX2,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,Dig mac,4.3,5.8,25,40,7,21.6,25,65,27.72,23.55,51.27,52.43,0.770919067,0.310013717,-0.168377576,0.499108368,target,15,-0.020576132,-0.459190672,-3.29218107,-7.678326475,1.23,,,1.23,,1.4,265.08,1893.854851,855.62,65.67,0.143,1.5,265.0822591,35,8
SE_4_OP_H5,SE_4_H5,SE,SE_4,,Seronera,SE,Control,W,4,,OP,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,Dig mac,4.4,8.4,25,45,4.5,16.4,10,45,15.6,14.35,29.95,43.39,0.46090535,,,,target,28.39,0.43861454,,,,,,,,,1.72,265.08,2158.93711,855.62,65.67,0.143,1.5,265.0822591,35,8
WET_W_1_EX_H6,WET_W_1_H6,WET_W,WET_W_1,WET_W_3,Handajega,WET,Control,W,1,3,EX,H6,954,-2.272484,34.023326,12/14/2017,03/10/2018,86,The tri,2.5,40.4,20,75,3.5,26.5,35,60,14,41.45,55.45,65.71,1.185723514,0.394056848,2.09629464,0.409270026,target,39.22,1.072997416,-0.197997416,3.065706903,-0.565706903,1.3,,,1.3,,1.09,320.25,2420.840773,1279.26,64.67,0.102,1.39,320.2454727,27,7
WET_W_1_OP_H6,WET_W_1_H6,WET_W,WET_W_1,WET_W_3,Handajega,WET,Control,W,1,3,OP,H6,954,-2.272484,34.023326,12/14/2017,03/10/2018,86,The tri,4,44.4,10,60,3.5,16.25,35,50,6,23,29,53.51,0.791666667,,,,target,45.35,1.270994832,,,,1.1,,,1.1,,1.05,320.25,2741.086246,1279.26,64.67,0.102,1.39,320.2454727,27,7
WET_W_2_EX_H6,WET_W_2_H6,WET_W,WET_W_2,WET_W_4,Handajega,WET,Control,W,2,4,EX,H6,953,-2.2783,34.024459,12/14/2017,03/10/2018,86,The tri,1.8,17.4,10,65,4,25.25,10,70,12,9,21,100.47,1.888565891,1.336886305,3.207947194,1.126647287,target,8.33,-0.08624031,-0.896963824,1.269379845,-1.973514212,1.4,,,1.4,,1.09,320.25,2420.840773,1279.26,62.05,0.113,,320.2454727,27,7
WET_W_2_OP_H6,WET_W_2_H6,WET_W,WET_W_2,WET_W_4,Handajega,WET,Control,W,2,4,OP,H6,953,-2.2783,34.024459,12/14/2017,03/10/2018,86,The tri,3,26,25,85,4,7,25,60,11,31,42,59.08,0.551679587,,,,target,36.1,0.810723514,,,,1.1,,,1.1,,0.84,320.25,2741.086246,1279.26,62.05,0.113,,320.2454727,27,7
WET_W_3_EX_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,Control,W,3,1,EX,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,The tri,5.5,48,50,78,2.5,4.5,20,30,19,27,46,11.85,-0.004844961,0.109496124,0.679536871,0.005523256,target,5.78,-0.039405685,0.126614987,0.179801895,0.733204134,2.28,,,2.28,,0.81,320.25,2426.532344,1279.26,59.67,0.108,1.45,320.2454727,27,8
WET_W_3_OP_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,Control,W,3,1,OP,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,The tri,5,59.6,58,90,3.5,4.25,30,40,7,5,12,8.46,-0.114341085,,,,target,1.86,-0.166020672,,,,0.74,,,0.74,,0.95,320.25,2746.777817,1279.26,59.67,0.108,1.45,320.2454727,27,8
WET_W_4_EX_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,Control,W,4,2,EX,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,The tri,5,57.4,20,60,6,10.25,15,35,21,41.29,62.29,29.43,0.04618863,0.40374677,1.071596362,0.14131137,target,11.98,-0.000645995,0.174418605,1.029285099,1.729543497,1.09,,,1.09,,0.74,320.25,2426.532344,1279.26,55.57,0.131,,320.2454727,27,8
WET_W_4_OP_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,Control,W,4,2,OP,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,The tri,3.5,73.8,50,65,2.5,3.25,25,35,12,16,28,16.93,-0.35755814,,,,target,6.58,-0.175064599,,,,1.37,,,1.37,,1.02,320.25,2746.777817,1279.26,55.57,0.131,,320.2454727,27,8
WET_P_1_EX_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,Control,P,1,1,EX,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,Chr ori,1.5,2.1,80,95,2.5,3.5,75,90,12,4,16,44.21,1.169573643,0.848514212,1.314637261,0.821608527,target,40.21,1.072674419,0.741925065,1.430232558,0.989233419,,,,,,1.65,297.55,2506.674083,1295.06,45,0.135,1.17,297.5451562,28,6
WET_P_1_OP_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,Control,P,1,1,OP,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,Chr ori,2,8.7,75,85,1.5,2.13,75,80,7,1,8,17.94,0.321059432,,,,target,17.24,0.330749354,,,,1.19,,,1.19,,1.82,297.55,2804.219239,1295.06,45,0.135,1.17,297.5451562,28,6
WET_P_2_EX_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,EX,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,Chr ori,2.4,6.8,90,95,5.5,16,67,95,9,11,20,74.78,2.156976744,1.823320413,2.183613642,1.850565245,target,53.4,1.531007752,1.306524548,2.186740715,1.737774307,,,,,,2.03,297.55,2506.674083,1295.06,45.98,0.119,,297.5451562,28,7
WET_P_2_OP_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,OP,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,Chr ori,2,5.6,65,80,2.5,3.63,50,75,6,2,8,18.33,0.333656331,,,,target,12.95,0.224483204,,,,1.3,,,1.3,,2.24,297.55,2804.219239,1295.06,45.98,0.119,,297.5451562,28,7
WET_P_3_EX_H6,WET_P_3_H6,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,EX,H6,1022,-2.367293,34.062509,12/13/2017,03/09/2018,86,Chr ori,1.5,2.9,70,78,2,10,72,90,14,7,21,128.63,3.609173127,-0.581395349,3.888960666,-0.286450258,target,117.12,3.302002584,-0.170542636,4.637497515,0.185516465,0.8,,,0.8,,1.96,297.55,2506.674083,1295.06,42.5,0.17,1.6,297.5451562,28,7
WET_P_3_OP_H6,WET_P_3_H6,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,OP,H6,1022,-2.367293,34.062509,12/13/2017,03/09/2018,86,Chr ori,1.5,2.2,85,90,1.5,2.25,78,85,14.89,2,16.89,146.63,4.190568475,,,,target,122.4,3.47254522,,,,1,,,1,,,297.55,2804.219239,1295.06,42.5,0.17,1.6,297.5451562,28,7
WET_P_4_EX_H6,WET_P_4_H6,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,EX,H6,1020,-2.36857,34.062586,12/13/2017,03/09/2018,86,Chr ori,2,3.3,45,75,3.5,20.25,50,95,21.78,34.47,56.25,100.34,2.756459948,0.790697674,2.666154055,1.11870155,target,52.47,1.500968992,0.936046512,3.049537604,2.058445532,0.91,,,0.91,,,297.55,2422.85835,1295.06,57.26,0.154,,297.5451562,28,7
WET_P_4_OP_H6,WET_P_4_H6,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,OP,H6,1020,-2.36857,34.062586,12/13/2017,03/09/2018,86,Chr ori,1.5,4.5,45,70,1.5,4.63,57,80,6,9,15,75.86,1.965762274,,,,target,23.49,0.564922481,,,,1.54,,,1.54,,2.17,297.55,2720.403506,1295.06,57.26,0.154,,297.5451562,28,7
DRY_W_1_EX_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,Cyn dac,2.5,3.3,18,30,2.5,11.25,13,50,7.7,22,29.7,40.12,1.166666667,1.169573643,1.299741602,0.635303618,target,6.53,0.146317829,0.195413437,-1.607533294,-3.446465249,1.2,,,1.2,,,426.87,1773.239888,754.84,12,0.294,2.34,426.8733489,24,5
DRY_W_1_EX2_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX2,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,Cyn dac,2.5,3.3,20,35,3.5,20.25,30,75,11.96,2,13.96,91.58,2.82881137,2.831718346,2.652024117,2.205878553,target,47.08,1.456072351,1.505167959,1.838931955,4.293712317,1.4,,,1.4,,1.3,426.87,2200.113237,754.84,12,0.294,2.34,426.8733489,24,5
DRY_W_1_OP_H6,DRY_W_1_H6,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,OP,H6,995,-3.299332,34.848458,12/11/2017,03/07/2018,86,Cyn dac,1,2.1,20,30,0.5,2,2,10,2,2,4,3.91,-0.002906977,,,,target,0.48,-0.049095607,,,,,,,,,1.19,426.87,2626.986586,754.84,12,0.294,2.34,426.8733489,24,5
DRY_W_2_EX_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,Cyn dac,1,2.7,15,30,1.5,11.75,20,48,4,16.87,20.87,38.04,1.067183463,0.92248062,1.938605645,0.528527132,target,16.99,0.484173127,0.347222222,1.936369509,-0.082364341,1.58,,,1.58,,1.75,426.87,1773.239888,754.84,17.39,0.264,,426.8733489,24,6
DRY_W_2_EX2_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX2,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,Cyn dac,1,1.6,10,15,2,5.75,10,41,5,3,8,37.04,1.034883721,0.890180879,2.296857047,0.429276486,target,8.75,0.218023256,0.081072351,2.01873385,0.306847545,2.38,,,2.38,,2.21,426.87,2200.113237,754.84,17.39,0.264,,426.8733489,24,6
DRY_W_2_OP_H6,DRY_W_2_H6,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,OP,H6,980,-3.303268,34.847796,12/11/2017,03/07/2018,86,Cyn dac,1.5,2.3,15,30,1,2.25,8,20,2,3,5,9.48,0.144702842,,,,target,6.24,0.136950904,,,,1.72,,,1.72,,1.51,426.87,2626.986586,754.84,17.39,0.264,,426.8733489,24,6
