Experiment;Season;Plot;Site;Region;Landuse;Block;Blockcode;Samplecode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Final weight tea only (from ash protocol);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;S;K
CG;Dry;204;Maswa;Dry;Wild;3;Dry_W4;Dry_W4_CG3;Open;Rooibos;R254;2.266;2.016;2.28;1.970;1.801;1.651;1.611;6.04;1.51;26.07.2017;26.09.2017;62;0.366;0.457;171.85;28.15;25.09;46.77;sandy clay loam;2.17;7.9;7.9;O;1;8.35;27.30;-2.439599019;34.83841896;NO;YES;YES;;
CG;Dry;205;Mwantimba;Wet;Agriculture;2;Wet_Ag1;Wet_Ag1_CG2;Open;Rooibos;R348;2.310;2.060;2.28;2.013;1.717;1.566;1.588;5.99;1.49;26.07.2017;26.09.2017;62;0.494;0.520;171.85;45.96;14.92;39.12;clay;2.04;5.13;5.13;O;1;7.95;29.05;-2.439645035;34.83836599;NO;YES;YES;;0.015816655
CG;Dry;206;Mwantimba;Wet;Agriculture;1;Wet_Ag2;Wet_Ag2_CG1;Open;Rooibos;R686;2.189;1.939;2.28;1.895;3.460;3.309;3.201;95.26;0.15;26.07.2017;26.09.2017;62;-1.370;1.743;171.85;34.34;19.23;46.43;sandy clay loam;1.75;13.8;17.4;O;1;6.4;27.80;-2.439403972;34.83840496;NO;YES;YES;;
CG;Dry;207;Mwantimba;Wet;Agriculture;4;Wet_Ag3;Wet_Ag3_CG4;Open;Rooibos;R551;2.174;1.924;2.28;1.880;8.311;8.160;8.081;95.85;0.34;26.07.2017;26.09.2017;62;-6.236;1.545;171.85;27.96;4.92;67.12;sandy clay loam;0.89;15.2;12.2;O;1;4.3;29.60;-2.439694991;34.83857403;NO;NO;YES;;
CG;Dry;208;Mwantimba;Wet;Agriculture;3;Wet_Ag4;Wet_Ag4_CG3;Open;Rooibos;R516;2.141;1.891;2.28;1.848;1.775;1.624;1.491;78.61;0.32;26.07.2017;26.09.2017;62;0.267;1.529;171.85;17.96;4.92;77.12;sandy loam;2.02;7.9;7.9;O;1;6.2;29.10;-2.439599019;34.83841896;YES;NO;NO;;
CG;Dry;209;Mwantimba;Wet;Pasture;2;Wet_P1;Wet_P1_CG2;Open;Rooibos;R678;2.132;1.882;2.28;1.839;1.686;1.535;1.497;3.85;1.44;26.07.2017;26.09.2017;62;0.347;0.400;171.85;31.21;11.38;57.41;sandy clay loam;1.73;5.13;5.13;O;1;8.6;29.60;-2.439645035;34.83836599;NO;NO;NO;;0.008849893
CG;Dry;210;Mwantimba;Wet;Pasture;4;Wet_P2;Wet_P2_CG4;Open;Rooibos;R335;2.163;1.913;2.28;1.870;1.716;1.565;1.294;89.12;0.14;26.07.2017;26.09.2017;62;0.348;1.729;171.85;33.96;8.92;57.12;sandy clay loam;2.07;15.2;12.2;O;1;6.1;27.50;-2.439694991;34.83857403;YES;YES;NO;;
CG;Dry;211;Mwantimba;Wet;Pasture;1;Wet_P3;Wet_P3_CG1;Open;Rooibos;R249;2.294;2.044;2.28;1.998;1.116;0.965;0.366;35.26;0.24;26.07.2017;26.09.2017;62;1.079;1.761;171.85;39.96;12.92;47.12;sandy clay;1.65;13.8;17.4;O;1;7.55;28.00;-2.439403972;34.83840496;YES;YES;YES;;
CG;Dry;215;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_CG1;Open;Rooibos;R627;2.143;1.893;2.28;1.850;1.736;1.585;1.560;5.65;1.47;26.07.2017;26.09.2017;62;0.308;0.378;;27.96;4.92;67.12;sandy clay loam;1.04;7.9;7.9;O;1;4.3;28.75;-2.439599019;34.83841896;NO;NO;YES;;0.008029314
CG;Dry;212;Mwantimba;Wet;Pasture;4;Wet_P4;Wet_P4_CG3;Open;Rooibos;R803;2.193;1.943;2.28;1.899;0.785;0.634;0.657;11.86;0.58;26.07.2017;26.09.2017;62;1.309;1.319;171.85;21.96;4.92;73.12;sandy clay loam;1.24;15.2;12.2;O;1;8.15;28.25;-2.439694991;34.83857403;NO;YES;YES;;
CG;Dry;213;Handajega;Wet;Wild;3;Wet_W1;Wet_W1_CG4;Open;Rooibos;R321;2.186;1.936;2.28;1.892;1.686;1.535;1.548;5.77;1.46;26.07.2017;26.09.2017;62;0.401;0.434;171.85;23.96;4.92;71.12;sandy clay loam;3.31;7.9;7.9;O;1;4.35;29.10;-2.439694991;34.83857403;NO;NO;YES;;0.009877023
CG;Dry;214;Handajega;Wet;Wild;1;Wet_W2;Wet_W2_CG3;Open;Rooibos;R677;2.124;1.874;2.28;1.831;1.757;1.606;1.571;10.65;1.40;26.07.2017;26.09.2017;62;0.268;0.428;171.85;25.96;8.92;65.12;sandy clay loam;1.61;13.8;17.4;O;1;6.3;29.80;-2.439403972;34.83840496;NO;YES;YES;;0.00961318
CG;Dry;216;Handajega;Wet;Wild;2;Wet_W4;Wet_W4_CG2;Open;Rooibos;R379;2.246;1.996;2.28;1.951;1.736;1.585;1.574;4.82;1.50;26.07.2017;26.09.2017;62;0.411;0.452;171.85;25.96;8.92;65.12;sandy clay loam;1.70;5.13;5.13;O;1;7.05;29.85;-2.439645035;34.83836599;NO;NO;NO;;0.010583102
CG;Dry;217;Seronera;Intermediate;Seronera;1;Local1;Local1_CG1;Open;Rooibos;R771;2.231;1.981;2.28;1.936;1.090;0.939;0.877;85.66;0.13;26.07.2017;26.09.2017;62;1.042;1.810;171.85;29.08;7.20;63.73;sandy clay loam;1.10;13.8;17.4;O;1;7.2;31.25;-2.439403972;34.83840496;NO;YES;YES;;
CG;Dry;218;Seronera;Intermediate;Seronera;2;Local2;Local2_CG2;Open;Rooibos;R680;2.108;1.858;2.28;1.816;0.171;0.020;0.000;0.00;0.00;26.07.2017;26.09.2017;62;1.838;1.816;171.85;21.07;7.31;71.62;sandy clay loam;1.45;5.13;5.13;O;1;6.45;29.15;-2.439645035;34.83836599;NO;YES;YES;;
CG;Dry;219;Seronera;Intermediate;Seronera;3;Local3;Local3_CG3;Open;Rooibos;R178;2.222;1.972;2.28;1.927;1.823;1.672;1.610;19.14;1.30;26.07.2017;26.09.2017;62;0.300;0.625;171.85;21.96;4.92;73.12;sandy clay loam;1.40;7.9;7.9;O;1;5.75;32.75;-2.439599019;34.83841896;NO;NO;YES;;0.013450648
CG;Dry;220;Seronera;Intermediate;Seronera;4;Local4;Local4_CG4;Open;Rooibos;R194;2.149;1.899;2.28;1.856;0.000;;0.000;0.00;0.00;26.07.2017;26.09.2017;62;;1.856;171.85;15.96;6.92;77.12;sandy loam;0.61;15.2;12.2;O;1;5.3;33.65;-2.439694991;34.83857403;YES;YES;YES;;
Main;Dry;1;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T1;Exclosed;Green;G377;2.103;1.853;5.51;1.751;1.389;1.239;1.211;16.86;1.01;22.07.2017;29.09.2017;69;0.614;0.744;6.90;12.57;0.97;86.47;loamy sand;1.02;26.4;41;M;1;3.8;26.90;-3.397861;34.837608;NO;NO;YES;0.510904727;
Main;Dry;2;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T2;Exclosed;Green;;;;5.51;;;;;;;;;;;;;12.57;0.97;86.47;loamy sand;2.02;22.4;39.8;M;1;;;-3.397879042;34.83753601;NO;NO;NO;;
Main;Dry;3;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T3;Exclosed;Green;G44;2.068;1.818;5.51;1.718;1.555;1.405;1.367;10.62;1.22;22.07.2017;29.09.2017;69;0.413;0.496;6.90;12.57;0.97;86.47;loamy sand;3.02;;;;;3.3;25.00;-3.397874;34.837579;NO;NO;YES;0.680360065;
Main;Dry;4;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T4;Exclosed;Green;G357;1.996;1.746;5.51;1.650;1.642;1.491;1.500;6.40;1.40;22.07.2017;29.09.2017;69;0.255;0.246;6.90;12.57;0.97;86.47;loamy sand;4.02;;;;;2.25;27.35;-3.39777804;34.83751204;NO;NO;NO;0.81711093;
Main;Dry;5;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T5;Exclosed;Green;G734;1.987;1.737;5.51;1.641;;;;;;22.07.2017;;;;;;12.57;0.97;86.47;loamy sand;5.02;28.4;36.4;M;1;3.2;26.70;-3.397802012;34.83751204;NO;NO;NO;;
Main;Dry;6;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T6;Exclosed;Green;G164;1.994;1.744;5.51;1.648;1.404;1.253;1.154;9.30;1.05;22.07.2017;29.09.2017;69;0.491;0.601;6.90;12.57;0.97;86.47;loamy sand;6.02;32.4;31;M;1;5.35;26.60;-3.39773898;34.83750198;NO;NO;NO;0.631596473;
Main;Dry;7;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T7;Exclosed;Green;G776;1.979;1.729;5.51;1.634;1.809;1.659;1.646;5.92;1.55;22.07.2017;29.09.2017;69;0.070;0.085;6.90;12.57;0.97;86.47;loamy sand;7.02;36;43.4;M;1;2.95;24.75;-3.397763036;34.83760097;NO;NO;NO;0.946707228;
Main;Dry;8;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T8;Exclosed;Green;G23;2.075;1.825;5.51;1.725;0.942;0.791;0.740;19.02;0.60;22.07.2017;29.09.2017;69;1.034;1.125;6.90;12.57;0.97;86.47;loamy sand;8.02;36;38.4;M;;2.6;26.00;-3.397732023;34.83756199;NO;NO;YES;0.253477395;
Main;Dry;9;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T1;Exclosed;Green;G570;2.104;1.854;5.51;1.752;1.910;1.760;1.725;5.92;1.62;22.07.2017;29.09.2017;69;0.095;0.129;6.90;21.13;3.09;75.78;sandy clay loam;0.46;10.8;28.4;M;0;3.3;26.15;-3.397829002;34.83701197;NO;NO;NO;0.934469536;
Main;Dry;10;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T2;Exclosed;Green;G642;2.127;1.877;5.51;1.774;;;;;;22.07.2017;;;;;;21.13;3.09;75.78;sandy clay loam;1.46;16.8;30;M;0;1.5;26.10;-3.397811987;34.83696898;NO;NO;NO;;
Main;Dry;11;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T3;Exclosed;Green;G663;2.076;1.826;5.51;1.725;1.672;1.521;1.494;7.91;1.38;22.07.2017;29.09.2017;69;0.305;0.350;6.90;21.13;3.09;75.78;sandy clay loam;2.46;11.4;24.4;M;0;5.3;26.45;-3.39779296;34.837103;NO;NO;NO;0.776611667;
Main;Dry;12;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T4;Exclosed;Green;;;;5.51;;;;;;;;;;;;;21.13;3.09;75.78;sandy clay loam;3.46;;;;;;;-3.397905026;34.83712303;NO;NO;NO;;
Main;Dry;13;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T5;Exclosed;Green;G874;2.032;1.782;5.51;1.684;1.361;1.210;1.162;9.26;1.05;22.07.2017;29.09.2017;69;0.572;0.629;6.90;21.13;3.09;75.78;sandy clay loam;4.46;11.4;31;M;0;4.8;26.10;-3.39790402;34.83702798;NO;NO;NO;0.586945318;
Main;Dry;14;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T6;Exclosed;Green;G219;2.011;1.761;5.51;1.664;0.769;0.619;0.595;15.96;0.50;22.07.2017;29.09.2017;69;1.142;1.164;6.90;21.13;3.09;75.78;sandy clay loam;5.46;28.4;42.4;M;0;3.4;25.55;-3.397854986;34.83687401;NO;NO;YES;0.183519124;
Main;Dry;15;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T7;Exclosed;Green;G630;2.120;1.870;5.51;1.767;1.863;1.713;1.707;6.13;1.60;22.07.2017;29.09.2017;69;0.158;0.165;6.90;21.13;3.09;75.78;sandy clay loam;6.46;15.8;30.4;M;0;3.1;28.00;-3.397806035;34.83702396;NO;NO;NO;0.892722951;
Main;Dry;16;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T8;Exclosed;Green;G662;2.135;1.885;5.51;1.781;1.005;0.854;0.755;14.81;0.64;22.07.2017;29.09.2017;69;1.031;1.138;6.90;21.13;3.09;75.78;sandy clay loam;7.46;8;12.4;M;0;9.2;27.05;-3.397766976;34.83718104;NO;NO;YES;0.297559545;
Main;Dry;17;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T1;Exclosed;Green;G349;1.945;1.695;5.51;1.602;1.797;1.646;1.630;5.92;1.53;20.07.2017;29.09.2017;71;0.049;0.068;6.90;54.08;21.26;24.65;clay;1.84;;;;;12.9;26.20;-3.385409033;34.81890103;NO;NO;NO;0.960683591;
Main;Dry;18;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T2;Exclosed;Green;G113;2.054;1.804;5.51;1.705;1.820;1.670;1.643;6.70;1.53;20.07.2017;29.09.2017;71;0.134;0.172;6.90;54.08;21.26;24.65;clay;2.84;;;;;11.15;26.10;-3.385375002;34.81894;NO;NO;NO;0.897719865;
Main;Dry;19;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T3;Exclosed;Green;G394;2.056;1.806;5.51;1.707;1.853;1.703;1.680;6.23;1.58;20.07.2017;29.09.2017;71;0.104;0.131;6.90;54.08;21.26;24.65;clay;3.84;;;;;15.75;25.70;-3.385358993;34.81899197;NO;NO;NO;0.923485303;
Main;Dry;20;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T4;Exclosed;Green;G79;2.112;1.862;5.51;1.760;1.856;1.705;1.685;6.49;1.58;20.07.2017;29.09.2017;71;0.157;0.184;6.90;54.08;21.26;24.65;clay;4.84;;;;;16;26.30;-3.385396963;34.81897797;NO;NO;NO;0.888668557;
Main;Dry;21;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T5;Exclosed;Green;G488;1.991;1.741;5.51;1.645;1.472;1.321;1.222;8.05;1.12;20.07.2017;29.09.2017;71;0.420;0.522;6.90;54.08;21.26;24.65;clay;5.84;;;;;13.2;26.10;-3.385401992;34.81894604;NO;NO;NO;0.689360725;
Main;Dry;22;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T6;Exclosed;Green;G750;1.966;1.716;5.51;1.622;1.383;1.233;1.207;8.01;1.11;20.07.2017;29.09.2017;71;0.484;0.511;6.90;54.08;21.26;24.65;clay;6.84;;;;;19.05;25.75;-3.385447003;34.81894696;NO;NO;NO;0.642862288;
Main;Dry;23;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T7;Exclosed;Green;;;;5.51;;;;;;;;;;;;;54.08;21.26;24.65;clay;7.84;;;;;;;-3.385420013;34.81885602;NO;NO;NO;;
Main;Dry;24;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T8;Exclosed;Green;G562;2.142;1.892;5.51;1.788;1.886;1.736;1.704;6.13;1.60;20.07.2017;29.09.2017;71;0.157;0.188;6.90;54.08;21.26;24.65;clay;8.84;;;;;15.6;25.50;-3.385382965;34.81887798;NO;NO;NO;0.894576034;
Main;Dry;25;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T1;Exclosed;Green;G156;1.944;1.694;5.51;1.601;1.808;1.657;1.641;5.96;1.54;20.07.2017;29.09.2017;71;0.037;0.057;6.90;51.96;18.92;29.12;clay;1.85;;;;;9.85;25.40;-3.384912992;34.81889902;NO;NO;NO;0.968704234;
Main;Dry;26;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T2;Exclosed;Green;G555;2.147;1.897;5.51;1.793;2.003;1.852;1.804;6.05;1.70;20.07.2017;29.09.2017;71;0.045;0.098;6.90;51.96;18.92;29.12;clay;2.85;;;;;8.1;25.85;-3.384969;34.818908;NO;NO;NO;0.965374591;
Main;Dry;27;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T3;Exclosed;Green;G378;2.083;1.833;5.51;1.732;1.567;1.416;1.317;8.82;1.20;20.07.2017;29.09.2017;71;0.417;0.531;6.90;51.96;18.92;29.12;clay;3.85;;;;;14.1;26.15;-3.384935036;34.81894302;NO;NO;NO;0.697881107;
Main;Dry;28;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T4;Exclosed;Green;G46;1.895;1.645;5.51;1.554;1.588;1.438;1.464;6.60;1.37;20.07.2017;29.09.2017;71;0.207;0.187;6.90;51.96;18.92;29.12;clay;4.85;;;;;9.1;25.70;-3.385007037;34.81888896;NO;NO;NO;0.838382907;
Main;Dry;29;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T5;Exclosed;Green;G397;1.968;1.718;5.51;1.623;1.744;1.593;1.584;6.41;1.48;20.07.2017;29.09.2017;71;0.125;0.141;6.90;51.96;18.92;29.12;clay;5.85;;;;;15.15;25.65;-3.384948028;34.81885401;NO;NO;NO;0.903038461;
Main;Dry;30;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T6;Exclosed;Green;G166;2.032;1.782;5.51;1.684;1.881;1.730;1.711;5.73;1.61;20.07.2017;29.09.2017;71;0.052;0.071;6.90;51.96;18.92;29.12;clay;6.85;;;;;9.3;24.00;-3.38496496;34.81879097;NO;NO;NO;0.962776042;
Main;Dry;31;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T7;Exclosed;Green;;;;5.51;;;;;;;;;;;;;51.96;18.92;29.12;clay;7.85;;;;;;;-3.384840991;34.818839;NO;NO;NO;;
Main;Dry;32;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T8;Exclosed;Green;G293;2.070;1.820;5.51;1.720;1.813;1.662;1.641;6.70;1.53;20.07.2017;29.09.2017;71;0.158;0.189;6.90;51.96;18.92;29.12;clay;8.85;;;;;11.85;25.45;-3.384901006;34.81897999;NO;NO;NO;0.883363052;
Main;Dry;33;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T1;Exclosed;Green;G139;2.006;1.756;5.51;1.659;1.805;1.654;1.686;6.02;1.58;22.07.2017;27.09.2017;67;0.102;0.075;6.53;23.96;0.92;75.12;sandy clay loam;1.25;9.5;17.2;G;0;1.65;26.15;-3.409203999;34.85275101;NO;NO;NO;0.925061716;
Main;Dry;34;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T2;Exclosed;Green;G487;1.926;1.676;5.51;1.584;1.511;1.361;1.262;7.65;1.17;22.07.2017;27.09.2017;67;0.315;0.419;6.53;23.96;0.92;75.12;sandy clay loam;1.25;6.5;14.2;G;0;3.25;26.90;-3.409235012;34.85278202;NO;NO;NO;0.754694541;
Main;Dry;35;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T3;Exclosed;Green;G717;1.944;1.694;5.51;1.601;1.817;1.666;1.660;5.65;1.57;22.07.2017;27.09.2017;67;0.028;0.034;6.53;23.96;0.92;75.12;sandy clay loam;1.25;0.7;10.6;G;0;3.35;26.95;-3.409177009;34.85281899;NO;NO;NO;0.978444148;
Main;Dry;36;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T4;Exclosed;Green;G767;1.888;1.638;5.51;1.548;1.467;1.316;1.263;8.33;1.16;22.07.2017;27.09.2017;67;0.322;0.390;6.53;23.96;0.92;75.12;sandy clay loam;1.25;3.3;4.9;G;1;3;25.85;-3.40917198;34.85296098;NO;NO;YES;0.737953728;
Main;Dry;37;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T5;Exclosed;Green;G473;2.077;1.827;5.51;1.726;1.899;1.749;1.743;6.79;1.62;22.07.2017;27.09.2017;67;0.079;0.102;6.53;23.96;0.92;75.12;sandy clay loam;1.25;8.3;27.8;G;0;4.25;26.10;-3.409070978;34.85271203;NO;NO;NO;0.9335421;
Main;Dry;38;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T6;Exclosed;Green;G111;2.075;1.825;5.51;1.725;1.836;1.685;1.671;6.23;1.57;22.07.2017;27.09.2017;67;0.140;0.157;6.53;23.96;0.92;75.12;sandy clay loam;1.25;2;20.4;O;0;2.85;26.70;-3.409280023;34.85261296;NO;NO;NO;0.900517228;
Main;Dry;39;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T7;Exclosed;Green;;;;5.51;;;;;;;22.07.2017;;;;;;23.96;0.92;75.12;sandy clay loam;1.25;2.4;18;G;1;;;-3.40938597;34.85285503;NO;NO;NO;;
Main;Dry;40;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T8;Exclosed;Green;G646;2.163;1.913;5.51;1.808;1.901;1.750;1.741;6.77;1.62;22.07.2017;27.09.2017;67;0.163;0.185;6.53;23.96;0.92;75.12;sandy clay loam;1.25;8.7;19.3;G;0;4.6;26.20;-3.409153959;34.85275503;NO;NO;NO;0.884351569;
Main;Dry;41;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T1;Exclosed;Green;G43;1.965;1.715;5.51;1.621;1.782;1.632;1.647;4.81;1.57;22.07.2017;27.09.2017;67;0.084;0.053;6.53;19.96;4.92;75.12;sandy loam;1.64;4;19.1;G;0;4.65;27.85;-3.408342004;34.85028304;NO;NO;NO;0.950472811;
Main;Dry;42;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T2;Exclosed;Green;G268;2.139;1.889;5.51;1.785;1.763;1.613;1.602;9.40;1.45;22.07.2017;27.09.2017;67;0.277;0.334;6.53;19.96;4.92;75.12;sandy loam;1.64;5.9;12.7;G;0;5.2;27.15;-3.408407969;34.85029503;NO;NO;YES;0.784518837;
Main;Dry;43;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T3;Exclosed;Green;G300;2.052;1.802;5.51;1.703;1.834;1.683;1.689;6.30;1.58;22.07.2017;27.09.2017;67;0.119;0.120;6.53;19.96;4.92;75.12;sandy loam;1.64;5;26.3;G;0;2.45;26.10;-3.408236979;34.85019;NO;NO;NO;0.912491936;
Main;Dry;44;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T4;Exclosed;Green;G823;1.963;1.713;5.51;1.619;1.825;1.674;1.703;6.70;1.59;22.07.2017;27.09.2017;67;0.039;0.030;6.53;19.96;4.92;75.12;sandy loam;1.64;2.6;39.2;G;0;3.85;26.50;-3.408152992;34.85016896;NO;NO;NO;0.95817294;
Main;Dry;45;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T5;Exclosed;Green;G354;1.835;1.585;5.51;1.498;1.439;1.288;1.189;7.81;1.10;22.07.2017;27.09.2017;67;0.297;0.402;6.53;19.96;4.92;75.12;sandy loam;1.64;2.3;9.3;O;0;4.1;27.25;-3.408178976;34.85051698;NO;NO;NO;0.75397125;
Main;Dry;46;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T6;Exclosed;Green;;;;5.51;;;;;;;;;;;;;19.96;4.92;75.12;sandy loam;1.64;;;;;;;-3.408473013;34.85040198;NO;NO;NO;;
Main;Dry;47;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T7;Exclosed;Green;G659;2.053;1.803;5.51;1.704;1.891;1.741;1.754;5.88;1.65;22.07.2017;27.09.2017;67;0.063;0.053;6.53;19.96;4.92;75.12;sandy loam;1.64;5.2;5.2;G;0;5.35;26.40;-3.408481982;34.85002404;NO;NO;NO;0.954343502;
Main;Dry;48;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T8;Exclosed;Green;G267;2.069;1.819;5.51;1.719;1.825;1.674;1.674;5.79;1.58;22.07.2017;27.09.2017;67;0.145;0.142;6.53;19.96;4.92;75.12;sandy loam;1.64;7.3;27.2;M;0;3.95;25.95;-3.408199009;34.85025496;NO;NO;NO;0.902178284;
Main;Dry;49;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T1;Exclosed;Green;G812;2.017;1.767;5.51;1.670;1.546;1.396;1.297;7.32;1.20;22.07.2017;27.09.2017;67;0.371;0.468;6.53;21.96;8.92;69.12;sandy clay loam;1.75;10.4;36;M;1;7.05;31.50;-3.406225992;34.85055998;NO;NO;NO;0.732495084;
Main;Dry;50;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T2;Exclosed;Green;G212;1.957;1.707;5.51;1.613;;;;;;22.07.2017;;;;;;21.96;8.92;69.12;sandy clay loam;1.75;10;22.5;M;1;6.4;27.60;-3.40626304;34.85056601;NO;NO;NO;;
Main;Dry;51;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T3;Exclosed;Green;G598;2.168;1.918;5.51;1.812;1.917;1.766;1.732;6.14;1.63;22.07.2017;27.09.2017;67;0.152;0.187;6.53;21.96;8.92;69.12;sandy clay loam;1.75;3;18;O;0;2.45;34.45;-3.406392038;34.85069602;NO;NO;NO;0.89876607;
Main;Dry;52;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T4;Exclosed;Green;G848;2.011;1.761;5.51;1.664;1.836;1.686;1.663;5.74;1.57;22.07.2017;27.09.2017;67;0.076;0.097;6.53;21.96;8.92;69.12;sandy clay loam;1.75;13.4;67;M;1;5.75;30.75;-3.406157;34.850739;NO;NO;NO;0.946231106;
Main;Dry;53;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T5;Exclosed;Green;G759;2.054;1.804;5.51;1.705;1.898;1.748;1.676;5.76;1.58;22.07.2017;27.09.2017;67;0.057;0.125;6.53;21.96;8.92;69.12;sandy clay loam;1.75;;;;;6.5;30.40;-3.406114;34.850596;NO;NO;NO;0.959725389;
Main;Dry;54;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T6;Exclosed;Green;;;;5.51;;;;;;;;;;;;;21.96;8.92;69.12;sandy clay loam;1.75;;;;;;;-3.406058019;34.85046602;NO;NO;NO;;
Main;Dry;55;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T7;Exclosed;Green;G260;2.156;1.906;5.51;1.801;1.907;1.757;1.764;8.87;1.61;22.07.2017;27.09.2017;67;0.149;0.193;6.53;21.96;8.92;69.12;sandy clay loam;1.75;15.8;45;M;1;4.8;31.90;-3.406138988;34.85057498;NO;NO;NO;0.868008655;
Main;Dry;56;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T8;Exclosed;Green;G493;2.051;1.801;5.51;1.702;1.887;1.736;1.715;6.38;1.61;22.07.2017;27.09.2017;67;0.065;0.096;6.53;21.96;8.92;69.12;sandy clay loam;1.75;15.4;30.8;M;0;8.3;30.05;-3.40629003;34.85044196;NO;NO;NO;0.94671952;
Main;Dry;57;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T1;Exclosed;Green;G342;1.904;1.654;5.51;1.563;1.756;1.605;1.574;5.67;1.48;22.07.2017;27.09.2017;67;0.049;0.078;6.53;25.96;6.92;67.12;sandy clay loam;1.76;3.3;28.4;O;1;3.95;33.25;-3.406423973;34.85121301;NO;NO;NO;0.962751363;
Main;Dry;58;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T2;Exclosed;Green;G735;2.095;1.845;5.51;1.743;1.904;1.753;1.766;6.51;1.65;22.07.2017;27.09.2017;67;0.092;0.092;6.53;25.96;6.92;67.12;sandy clay loam;1.76;1.4;54.4;O;0;5.7;32.35;-3.406502008;34.85105602;NO;NO;NO;0.928784933;
